arg(a0).
arg(a25).
arg(a1).
arg(a2).
arg(a7).
arg(a9).
arg(a21).
arg(a24).
arg(a31).
arg(a11).
arg(a14).
arg(a19).
arg(a33).
arg(a34).
arg(a36).
arg(a37).
arg(a41).
arg(a3).
arg(a5).
arg(a6).
arg(a12).
arg(a15).
arg(a40).
arg(a45).
arg(a4).
arg(a22).
arg(a13).
arg(a28).
arg(a35).
arg(a39).
arg(a18).
arg(a23).
arg(a32).
arg(a47).
arg(a49).
arg(a8).
arg(a27).
arg(a38).
arg(a42).
arg(a10).
arg(a46).
arg(a16).
arg(a30).
arg(a17).
arg(a43).
arg(a20).
arg(a26).
arg(a48).
arg(a29).

att(a0,a25):-0.53.
att(a25,a37):-0.2.
att(a25,a41):-0.27.
att(a1,a2):-0.21.
att(a1,a7):-0.84.
att(a1,a9):-0.78.
att(a1,a21):-0.44.
att(a1,a24):-0.77.
att(a1,a31):-0.53.
att(a2,a11):-0.98.
att(a2,a14):-0.27.
att(a2,a19):-0.44.
att(a2,a33):-0.63.
att(a2,a34):-0.78.
att(a2,a36):-0.2.
att(a2,a37):-0.39.
att(a2,a41):-0.84.
att(a7,a18):-0.22.
att(a7,a22):-0.77.
att(a7,a23):-0.13.
att(a7,a32):-0.28.
att(a7,a34):-0.43.
att(a7,a47):-0.38.
att(a7,a49):-0.37.
att(a9,a13):-0.21.
att(a9,a15):-0.42.
att(a9,a19):-0.94.
att(a9,a22):-0.42.
att(a9,a27):-0.95.
att(a9,a31):-0.46.
att(a9,a36):-0.94.
att(a9,a38):-0.23.
att(a9,a42):-0.76.
att(a21,a31):-0.29.
att(a21,a38):-0.85.
att(a24,a37):-0.64.
att(a24,a47):-0.32.
att(a31,a46):-0.26.
att(a11,a15):-0.89.
att(a11,a16):-0.54.
att(a11,a21):-0.43.
att(a11,a30):-0.77.
att(a11,a45):-0.33.
att(a11,a46):-0.18.
att(a14,a17):-0.18.
att(a14,a27):-0.38.
att(a14,a33):-0.51.
att(a14,a36):-0.79.
att(a19,a21):-0.45.
att(a19,a23):-0.78.
att(a19,a43):-0.63.
att(a19,a45):-0.71.
att(a19,a47):-0.31.
att(a33,a35):-0.97.
att(a33,a43):-0.48.
att(a34,a35):-0.38.
att(a34,a38):-0.73.
att(a34,a42):-0.38.
att(a34,a45):-0.75.
att(a36,a38):-0.9.
att(a36,a48):-0.87.
att(a37,a39):-0.83.
att(a41,a46):-0.8.
att(a41,a47):-0.28.
att(a3,a5):-0.87.
att(a3,a6):-0.41.
att(a3,a12):-0.67.
att(a3,a15):-0.92.
att(a3,a31):-0.76.
att(a3,a37):-0.75.

# number of nodes = 49
# number of edges = 70
