arg(a0).
arg(a13).
arg(a1).
arg(a7).
arg(a20).
arg(a30).
arg(a31).
arg(a40).
arg(a46).
arg(a2).
arg(a28).
arg(a34).
arg(a41).
arg(a3).
arg(a14).
arg(a4).
arg(a17).
arg(a23).
arg(a26).
arg(a42).
arg(a44).
arg(a48).
arg(a5).
arg(a6).
arg(a10).
arg(a12).
arg(a43).
arg(a47).
arg(a8).
arg(a9).
arg(a15).
arg(a33).
arg(a24).
arg(a25).
arg(a11).
arg(a19).
arg(a39).
arg(a27).
arg(a35).
arg(a32).
arg(a36).
arg(a18).
arg(a37).
arg(a45).
arg(a49).
arg(a16).
arg(a21).
arg(a38).
arg(a22).

att(a0,a13):-0.27.
att(a13,a18):-0.13.
att(a13,a47):-0.68.
att(a1,a7):-0.57.
att(a1,a20):-0.26.
att(a1,a30):-0.38.
att(a1,a31):-0.12.
att(a1,a40):-0.29.
att(a1,a46):-0.26.
att(a7,a10):-0.94.
att(a7,a47):-0.12.
att(a20,a25):-0.64.
att(a30,a36):-0.1.
att(a31,a37):-0.83.
att(a31,a42):-0.9.
att(a31,a46):-0.56.
att(a40,a44):-0.28.
att(a46,a47):-0.94.
att(a2,a28):-0.8.
att(a2,a34):-0.59.
att(a2,a40):-0.34.
att(a2,a41):-0.57.
att(a28,a33):-0.34.
att(a28,a38):-0.99.
att(a28,a49):-0.77.
att(a34,a37):-0.18.
att(a34,a39):-0.21.
att(a34,a43):-0.27.
att(a34,a44):-0.77.
att(a3,a14):-0.3.
att(a3,a20):-0.24.
att(a14,a19):-0.17.
att(a14,a34):-0.8.
att(a14,a37):-0.36.
att(a14,a46):-0.57.
att(a4,a7):-0.51.
att(a4,a17):-0.17.
att(a4,a23):-0.24.
att(a4,a26):-0.56.
att(a4,a34):-0.58.
att(a4,a42):-0.58.
att(a4,a44):-0.85.
att(a4,a48):-0.45.
att(a17,a21):-0.52.
att(a17,a27):-0.49.
att(a17,a38):-0.53.
att(a17,a49):-0.85.
att(a23,a26):-0.94.
att(a23,a30):-0.3.
att(a23,a35):-0.77.
att(a23,a40):-0.99.
att(a23,a44):-0.74.
att(a23,a45):-0.27.
att(a26,a32):-0.78.
att(a42,a46):-0.72.
att(a5,a6):-0.22.
att(a5,a10):-0.53.
att(a5,a12):-0.81.
att(a6,a10):-0.64.
att(a6,a28):-0.42.
att(a6,a34):-0.73.
att(a6,a43):-0.59.
att(a6,a46):-0.72.
att(a10,a11):-0.39.
att(a10,a19):-0.51.
att(a10,a39):-0.44.
att(a10,a42):-0.37.
att(a12,a19):-0.33.
att(a12,a32):-0.81.
att(a12,a34):-0.35.

# number of nodes = 49
# number of edges = 70
