arg(a0).
arg(a13).
arg(a1).
arg(a2).
arg(a16).
arg(a26).
arg(a30).
arg(a36).
arg(a43).
arg(a47).
arg(a48).
arg(a3).
arg(a14).
arg(a21).
arg(a22).
arg(a11).
arg(a12).
arg(a42).
arg(a46).
arg(a4).
arg(a15).
arg(a17).
arg(a25).
arg(a35).
arg(a44).
arg(a45).
arg(a5).
arg(a37).
arg(a6).
arg(a24).
arg(a7).
arg(a9).
arg(a32).
arg(a33).
arg(a8).
arg(a38).
arg(a10).
arg(a28).
arg(a29).
arg(a23).
arg(a18).
arg(a19).
arg(a41).
arg(a20).
arg(a40).
arg(a31).
arg(a27).
arg(a34).
arg(a39).

att(a0,a13):-0.9.
att(a13,a18):-0.67.
att(a13,a30):-0.8.
att(a13,a47):-0.51.
att(a1,a2):-0.56.
att(a1,a16):-0.92.
att(a1,a26):-0.1.
att(a1,a30):-1.0.
att(a1,a36):-0.35.
att(a1,a43):-0.59.
att(a1,a47):-0.97.
att(a1,a48):-0.55.
att(a2,a3):-0.46.
att(a2,a14):-0.61.
att(a2,a21):-0.35.
att(a2,a22):-0.47.
att(a16,a29):-0.14.
att(a16,a41):-0.11.
att(a26,a27):-0.86.
att(a26,a29):-0.12.
att(a26,a34):-0.72.
att(a26,a35):-0.31.
att(a26,a37):-0.2.
att(a30,a42):-0.5.
att(a36,a45):-0.79.
att(a47,a48):-0.93.
att(a3,a11):-0.73.
att(a3,a12):-0.12.
att(a3,a16):-0.67.
att(a3,a42):-0.45.
att(a3,a43):-0.21.
att(a3,a46):-0.48.
att(a14,a19):-0.35.
att(a14,a33):-0.73.
att(a21,a23):-0.35.
att(a21,a31):-0.17.
att(a22,a27):-0.39.
att(a22,a36):-0.64.
att(a22,a44):-0.52.
att(a22,a46):-0.54.
att(a11,a15):-0.74.
att(a11,a23):-0.68.
att(a11,a38):-0.76.
att(a12,a37):-0.49.
att(a12,a48):-0.67.
att(a42,a43):-0.71.
att(a46,a48):-0.61.
att(a4,a15):-0.11.
att(a4,a17):-0.61.
att(a4,a25):-0.21.
att(a4,a35):-0.75.
att(a4,a36):-0.34.
att(a4,a43):-0.47.
att(a4,a44):-0.27.
att(a4,a45):-0.75.
att(a15,a22):-0.26.
att(a15,a24):-0.12.
att(a15,a30):-0.46.
att(a15,a32):-0.46.
att(a15,a38):-0.21.
att(a17,a21):-0.18.
att(a17,a32):-0.59.
att(a17,a41):-0.96.
att(a25,a37):-0.35.
att(a25,a46):-0.44.
att(a35,a43):-0.98.
att(a45,a46):-0.51.
att(a5,a37):-0.11.
att(a6,a16):-0.73.
att(a6,a22):-0.19.

# number of nodes = 49
# number of edges = 70
