arg(a0).
arg(a23).
arg(a1).
arg(a3).
arg(a24).
arg(a35).
arg(a47).
arg(a2).
arg(a13).
arg(a25).
arg(a34).
arg(a39).
arg(a45).
arg(a4).
arg(a6).
arg(a37).
arg(a38).
arg(a27).
arg(a29).
arg(a5).
arg(a22).
arg(a26).
arg(a41).
arg(a21).
arg(a31).
arg(a40).
arg(a7).
arg(a8).
arg(a15).
arg(a18).
arg(a9).
arg(a10).
arg(a30).
arg(a48).
arg(a33).
arg(a11).
arg(a20).
arg(a36).
arg(a42).
arg(a12).
arg(a16).
arg(a46).
arg(a14).
arg(a49).
arg(a32).
arg(a17).
arg(a19).
arg(a28).
arg(a43).
arg(a44).

att(a0,a23):-0.69.
att(a23,a36):-0.8.
att(a23,a48):-0.91.
att(a1,a3):-0.39.
att(a1,a24):-0.34.
att(a1,a35):-0.6.
att(a1,a47):-0.37.
att(a3,a4):-0.42.
att(a3,a6):-0.35.
att(a3,a37):-0.91.
att(a3,a38):-0.55.
att(a24,a32):-0.68.
att(a24,a40):-0.94.
att(a24,a41):-0.81.
att(a35,a39):-0.47.
att(a2,a13):-0.55.
att(a2,a25):-0.41.
att(a2,a34):-0.68.
att(a2,a39):-0.2.
att(a2,a45):-0.71.
att(a13,a37):-0.71.
att(a13,a39):-0.11.
att(a13,a41):-0.72.
att(a13,a46):-0.54.
att(a25,a31):-0.84.
att(a25,a36):-0.18.
att(a25,a47):-0.62.
att(a34,a38):-0.52.
att(a34,a40):-0.39.
att(a45,a48):-0.81.
att(a4,a23):-0.76.
att(a4,a27):-0.61.
att(a4,a29):-0.65.
att(a6,a21):-0.91.
att(a6,a25):-0.86.
att(a6,a31):-0.69.
att(a6,a40):-0.11.
att(a37,a40):-0.84.
att(a38,a42):-0.51.
att(a38,a48):-0.9.
att(a29,a33):-0.78.
att(a29,a46):-0.69.
att(a5,a22):-0.7.
att(a5,a23):-0.97.
att(a5,a26):-0.97.
att(a5,a41):-0.25.
att(a22,a28):-0.31.
att(a22,a31):-0.46.
att(a22,a38):-0.22.
att(a22,a41):-0.72.
att(a26,a39):-0.56.
att(a26,a43):-0.16.
att(a26,a48):-0.65.
att(a21,a29):-0.23.
att(a31,a49):-0.11.
att(a40,a42):-0.72.
att(a7,a21):-0.53.
att(a7,a26):-0.47.
att(a8,a15):-0.61.
att(a8,a18):-0.75.
att(a8,a21):-0.62.
att(a8,a31):-0.63.
att(a15,a34):-0.63.
att(a15,a39):-0.56.
att(a15,a42):-0.99.
att(a15,a46):-0.93.
att(a18,a29):-0.35.
att(a18,a32):-0.41.
att(a18,a33):-0.18.
att(a18,a38):-0.98.

# number of nodes = 50
# number of edges = 70
