arg(a0).
arg(a1).
arg(a5).
arg(a8).
arg(a14).
arg(a37).
arg(a42).
arg(a2).
arg(a11).
arg(a13).
arg(a25).
arg(a29).
arg(a30).
arg(a34).
arg(a40).
arg(a3).
arg(a43).
arg(a4).
arg(a22).
arg(a6).
arg(a16).
arg(a17).
arg(a44).
arg(a48).
arg(a26).
arg(a38).
arg(a39).
arg(a41).
arg(a46).
arg(a7).
arg(a12).
arg(a19).
arg(a27).
arg(a36).
arg(a9).
arg(a10).
arg(a18).
arg(a23).
arg(a47).
arg(a20).
arg(a24).
arg(a33).
arg(a28).
arg(a15).
arg(a21).
arg(a32).
arg(a45).
arg(a31).
arg(a35).
arg(a49).

att(a0,a1):-0.65.
att(a1,a5):-0.45.
att(a1,a8):-0.17.
att(a1,a14):-0.53.
att(a1,a37):-0.49.
att(a1,a42):-0.87.
att(a5,a6):-0.13.
att(a5,a13):-0.66.
att(a5,a16):-0.12.
att(a5,a17):-0.74.
att(a5,a44):-0.7.
att(a5,a48):-0.87.
att(a8,a27):-0.21.
att(a8,a36):-0.67.
att(a14,a21):-0.61.
att(a14,a22):-0.11.
att(a14,a24):-0.34.
att(a14,a27):-0.97.
att(a14,a32):-0.98.
att(a14,a33):-0.29.
att(a14,a46):-0.56.
att(a42,a45):-0.15.
att(a42,a46):-0.23.
att(a2,a11):-0.82.
att(a2,a13):-0.72.
att(a2,a14):-0.23.
att(a2,a25):-0.98.
att(a2,a29):-0.68.
att(a2,a30):-0.63.
att(a2,a34):-0.43.
att(a2,a40):-0.5.
att(a11,a20):-0.17.
att(a11,a24):-0.4.
att(a11,a33):-0.11.
att(a11,a37):-0.16.
att(a13,a15):-0.28.
att(a13,a20):-0.62.
att(a13,a41):-0.86.
att(a13,a43):-0.74.
att(a25,a28):-0.52.
att(a25,a44):-0.96.
att(a25,a46):-0.52.
att(a29,a36):-0.39.
att(a29,a45):-0.6.
att(a29,a47):-0.74.
att(a30,a32):-0.85.
att(a30,a40):-0.19.
att(a30,a41):-0.55.
att(a34,a36):-0.97.
att(a34,a38):-0.35.
att(a34,a48):-0.67.
att(a3,a14):-0.52.
att(a3,a43):-0.76.
att(a4,a22):-0.69.
att(a22,a23):-0.8.
att(a22,a28):-0.11.
att(a22,a34):-0.64.
att(a6,a17):-0.61.
att(a6,a26):-0.73.
att(a6,a38):-0.26.
att(a6,a39):-0.91.
att(a6,a41):-0.81.
att(a6,a46):-0.53.
att(a16,a20):-0.69.
att(a16,a33):-0.79.
att(a16,a42):-0.34.
att(a16,a45):-0.18.
att(a16,a48):-0.89.
att(a17,a31):-0.92.
att(a17,a39):-0.28.

# number of nodes = 50
# number of edges = 70
