arg(a0).
arg(a1).
arg(a18).
arg(a35).
arg(a2).
arg(a3).
arg(a7).
arg(a26).
arg(a40).
arg(a49).
arg(a34).
arg(a4).
arg(a20).
arg(a25).
arg(a30).
arg(a48).
arg(a5).
arg(a8).
arg(a19).
arg(a28).
arg(a6).
arg(a24).
arg(a27).
arg(a10).
arg(a17).
arg(a39).
arg(a45).
arg(a21).
arg(a32).
arg(a9).
arg(a36).
arg(a47).
arg(a14).
arg(a16).
arg(a31).
arg(a11).
arg(a12).
arg(a15).
arg(a23).
arg(a43).
arg(a13).
arg(a33).
arg(a44).
arg(a46).
arg(a42).
arg(a37).
arg(a29).
arg(a41).
arg(a38).

att(a0,a1):-0.54.
att(a1,a18):-0.77.
att(a1,a35):-0.71.
att(a18,a20):-0.28.
att(a18,a27):-0.53.
att(a18,a32):-0.84.
att(a18,a36):-0.61.
att(a18,a49):-0.37.
att(a2,a3):-0.45.
att(a2,a7):-0.26.
att(a2,a18):-0.58.
att(a2,a26):-0.16.
att(a2,a40):-0.27.
att(a2,a49):-0.48.
att(a3,a34):-0.86.
att(a7,a10):-0.19.
att(a7,a17):-0.56.
att(a7,a39):-0.94.
att(a7,a45):-0.93.
att(a40,a48):-0.18.
att(a34,a45):-0.45.
att(a4,a20):-0.82.
att(a4,a25):-0.62.
att(a4,a30):-0.58.
att(a4,a48):-0.59.
att(a20,a26):-0.63.
att(a20,a46):-0.82.
att(a25,a28):-0.55.
att(a25,a34):-0.28.
att(a30,a35):-0.51.
att(a30,a36):-0.51.
att(a30,a37):-0.75.
att(a30,a41):-0.67.
att(a30,a43):-0.69.
att(a5,a8):-0.24.
att(a5,a19):-0.62.
att(a5,a28):-0.72.
att(a8,a21):-0.44.
att(a8,a32):-0.52.
att(a8,a40):-0.66.
att(a19,a34):-0.81.
att(a19,a42):-0.73.
att(a19,a45):-0.86.
att(a19,a47):-0.98.
att(a28,a46):-0.45.
att(a6,a18):-0.6.
att(a6,a24):-0.14.
att(a6,a27):-0.14.
att(a6,a30):-0.9.
att(a6,a35):-0.28.
att(a24,a36):-0.49.
att(a27,a30):-0.67.
att(a27,a37):-0.2.
att(a10,a14):-0.22.
att(a10,a16):-0.9.
att(a10,a25):-0.85.
att(a10,a31):-0.69.
att(a17,a40):-0.58.
att(a45,a48):-0.84.
att(a21,a45):-0.88.
att(a21,a47):-0.93.
att(a32,a40):-0.51.
att(a32,a41):-0.76.
att(a9,a20):-0.52.
att(a9,a25):-0.47.
att(a9,a26):-0.53.
att(a9,a36):-0.74.
att(a9,a45):-0.57.
att(a9,a47):-0.23.
att(a36,a38):-0.32.

# number of nodes = 49
# number of edges = 70
