arg(a0).
arg(a15).
arg(a1).
arg(a4).
arg(a21).
arg(a27).
arg(a28).
arg(a34).
arg(a36).
arg(a2).
arg(a11).
arg(a13).
arg(a19).
arg(a20).
arg(a33).
arg(a35).
arg(a40).
arg(a47).
arg(a3).
arg(a12).
arg(a24).
arg(a32).
arg(a9).
arg(a5).
arg(a7).
arg(a10).
arg(a37).
arg(a49).
arg(a6).
arg(a22).
arg(a39).
arg(a46).
arg(a26).
arg(a31).
arg(a8).
arg(a29).
arg(a16).
arg(a18).
arg(a23).
arg(a41).
arg(a43).
arg(a44).
arg(a14).
arg(a17).
arg(a30).
arg(a45).
arg(a48).
arg(a25).
arg(a38).

att(a0,a15):-0.9.
att(a15,a17):-0.74.
att(a15,a20):-0.25.
att(a15,a30):-0.18.
att(a15,a32):-0.34.
att(a1,a4):-0.84.
att(a1,a21):-0.59.
att(a1,a27):-0.5.
att(a1,a28):-0.55.
att(a1,a34):-0.4.
att(a1,a36):-0.9.
att(a4,a9):-1.0.
att(a4,a27):-0.11.
att(a4,a28):-0.46.
att(a21,a26):-0.98.
att(a21,a29):-0.65.
att(a21,a43):-0.78.
att(a27,a34):-0.86.
att(a27,a37):-0.6.
att(a27,a39):-0.79.
att(a27,a45):-0.1.
att(a27,a46):-0.27.
att(a27,a48):-0.71.
att(a27,a49):-0.79.
att(a28,a36):-0.32.
att(a36,a48):-0.2.
att(a2,a11):-0.25.
att(a2,a13):-0.79.
att(a2,a19):-0.75.
att(a2,a20):-0.78.
att(a2,a33):-0.28.
att(a2,a35):-0.38.
att(a2,a40):-0.57.
att(a2,a47):-0.6.
att(a11,a12):-0.42.
att(a11,a22):-0.64.
att(a11,a28):-0.18.
att(a11,a32):-0.5.
att(a13,a22):-0.74.
att(a13,a24):-0.88.
att(a13,a43):-0.46.
att(a13,a44):-0.66.
att(a19,a32):-0.39.
att(a19,a33):-0.57.
att(a19,a36):-0.32.
att(a19,a48):-0.17.
att(a20,a27):-0.46.
att(a20,a35):-0.91.
att(a20,a39):-0.74.
att(a20,a41):-0.12.
att(a20,a43):-0.15.
att(a35,a47):-0.59.
att(a3,a12):-0.63.
att(a3,a19):-0.36.
att(a3,a24):-0.78.
att(a3,a32):-0.55.
att(a3,a36):-0.92.
att(a12,a23):-1.0.
att(a12,a41):-0.14.
att(a12,a43):-0.72.
att(a24,a30):-0.41.
att(a24,a48):-0.28.
att(a32,a38):-0.29.
att(a9,a29):-1.0.
att(a9,a36):-0.92.
att(a5,a7):-0.66.
att(a5,a10):-0.7.
att(a5,a27):-0.2.
att(a5,a36):-0.12.
att(a5,a37):-0.7.

# number of nodes = 49
# number of edges = 70
