arg(a0).
arg(a3).
arg(a1).
arg(a17).
arg(a22).
arg(a27).
arg(a28).
arg(a34).
arg(a41).
arg(a2).
arg(a6).
arg(a14).
arg(a25).
arg(a48).
arg(a49).
arg(a9).
arg(a13).
arg(a29).
arg(a32).
arg(a4).
arg(a5).
arg(a18).
arg(a33).
arg(a39).
arg(a42).
arg(a20).
arg(a47).
arg(a24).
arg(a26).
arg(a7).
arg(a11).
arg(a23).
arg(a35).
arg(a36).
arg(a37).
arg(a8).
arg(a16).
arg(a19).
arg(a10).
arg(a15).
arg(a21).
arg(a38).
arg(a43).
arg(a44).
arg(a46).
arg(a12).
arg(a40).
arg(a45).
arg(a30).
arg(a31).

att(a0,a3):-0.78.
att(a3,a9):-0.32.
att(a3,a13):-0.55.
att(a3,a29):-0.44.
att(a3,a32):-0.67.
att(a1,a17):-0.22.
att(a1,a22):-0.12.
att(a1,a27):-0.44.
att(a1,a28):-0.59.
att(a1,a34):-0.68.
att(a1,a41):-0.44.
att(a17,a42):-0.37.
att(a17,a43):-0.51.
att(a22,a25):-0.45.
att(a22,a39):-0.21.
att(a22,a46):-0.67.
att(a27,a37):-0.91.
att(a28,a47):-0.7.
att(a34,a39):-0.95.
att(a41,a46):-0.66.
att(a2,a6):-0.72.
att(a2,a14):-0.33.
att(a2,a25):-0.5.
att(a2,a48):-0.34.
att(a2,a49):-0.68.
att(a6,a24):-0.67.
att(a6,a26):-0.94.
att(a6,a34):-0.35.
att(a14,a15):-0.62.
att(a14,a38):-0.5.
att(a14,a43):-0.81.
att(a25,a30):-0.35.
att(a25,a41):-0.1.
att(a25,a42):-0.59.
att(a9,a11):-0.29.
att(a9,a22):-0.27.
att(a13,a25):-0.32.
att(a13,a33):-0.6.
att(a13,a43):-0.59.
att(a29,a38):-0.55.
att(a29,a44):-0.47.
att(a32,a41):-0.58.
att(a4,a5):-0.84.
att(a4,a18):-0.83.
att(a4,a27):-0.29.
att(a4,a33):-1.0.
att(a4,a39):-0.77.
att(a4,a42):-0.25.
att(a5,a13):-0.98.
att(a5,a20):-0.18.
att(a5,a47):-0.52.
att(a18,a43):-0.72.
att(a33,a44):-0.31.
att(a39,a41):-0.32.
att(a39,a44):-0.48.
att(a42,a46):-0.78.
att(a20,a22):-0.43.
att(a20,a38):-0.33.
att(a20,a49):-0.67.
att(a24,a48):-0.36.
att(a26,a40):-0.94.
att(a26,a45):-0.57.
att(a7,a11):-0.78.
att(a7,a13):-0.32.
att(a7,a23):-0.47.
att(a7,a24):-0.98.
att(a7,a28):-0.62.
att(a7,a33):-0.14.
att(a7,a35):-0.43.
att(a7,a36):-0.65.

# number of nodes = 50
# number of edges = 70
