arg(a0).
arg(a19).
arg(a1).
arg(a14).
arg(a34).
arg(a35).
arg(a43).
arg(a44).
arg(a48).
arg(a2).
arg(a20).
arg(a27).
arg(a28).
arg(a32).
arg(a3).
arg(a15).
arg(a23).
arg(a24).
arg(a29).
arg(a45).
arg(a4).
arg(a8).
arg(a10).
arg(a21).
arg(a25).
arg(a39).
arg(a46).
arg(a5).
arg(a26).
arg(a36).
arg(a6).
arg(a13).
arg(a18).
arg(a30).
arg(a38).
arg(a47).
arg(a7).
arg(a22).
arg(a37).
arg(a17).
arg(a9).
arg(a11).
arg(a12).
arg(a16).
arg(a41).
arg(a49).
arg(a42).
arg(a40).
arg(a31).
arg(a33).

att(a0,a19):-0.47.
att(a19,a27):-0.55.
att(a19,a29):-0.26.
att(a19,a44):-0.72.
att(a1,a14):-0.85.
att(a1,a34):-0.99.
att(a1,a35):-0.16.
att(a1,a43):-0.76.
att(a1,a44):-0.12.
att(a1,a48):-0.31.
att(a14,a20):-0.45.
att(a14,a26):-0.37.
att(a14,a28):-0.98.
att(a14,a32):-0.26.
att(a14,a34):-0.78.
att(a14,a38):-0.18.
att(a14,a44):-0.68.
att(a14,a49):-0.16.
att(a34,a43):-0.94.
att(a34,a44):-0.59.
att(a43,a46):-0.15.
att(a44,a47):-0.42.
att(a2,a20):-0.34.
att(a2,a27):-0.88.
att(a2,a28):-1.0.
att(a2,a32):-0.34.
att(a20,a29):-0.22.
att(a20,a35):-0.42.
att(a20,a42):-0.87.
att(a27,a28):-0.89.
att(a27,a36):-0.89.
att(a27,a39):-0.69.
att(a28,a40):-0.29.
att(a32,a38):-0.91.
att(a32,a39):-0.59.
att(a3,a15):-0.8.
att(a3,a23):-0.69.
att(a3,a24):-0.61.
att(a3,a27):-0.35.
att(a3,a29):-0.89.
att(a3,a45):-0.69.
att(a15,a16):-0.78.
att(a15,a20):-0.94.
att(a15,a28):-0.44.
att(a15,a49):-0.92.
att(a24,a30):-0.33.
att(a24,a43):-0.72.
att(a45,a47):-0.96.
att(a4,a8):-0.9.
att(a4,a10):-0.68.
att(a4,a21):-0.55.
att(a4,a25):-0.9.
att(a4,a39):-0.89.
att(a4,a46):-0.74.
att(a8,a13):-0.78.
att(a8,a17):-0.19.
att(a8,a44):-0.34.
att(a10,a13):-0.37.
att(a10,a18):-0.57.
att(a10,a27):-0.19.
att(a10,a35):-0.71.
att(a21,a26):-0.79.
att(a21,a38):-0.55.
att(a21,a49):-0.72.
att(a25,a38):-0.4.
att(a25,a40):-0.83.
att(a25,a44):-0.97.
att(a25,a48):-0.32.
att(a39,a41):-0.95.
att(a39,a45):-0.83.
att(a5,a26):-0.8.
att(a5,a29):-0.62.
att(a5,a36):-0.74.
att(a5,a39):-0.74.
att(a26,a27):-0.79.
att(a26,a30):-0.65.
att(a26,a40):-0.39.
att(a26,a46):-0.25.
att(a36,a43):-0.78.
att(a6,a8):-0.84.
att(a6,a13):-0.92.
att(a6,a18):-0.43.
att(a6,a30):-1.0.
att(a6,a38):-0.1.
att(a6,a45):-0.85.
att(a6,a47):-0.43.
att(a13,a14):-0.64.
att(a13,a18):-0.58.
att(a13,a19):-0.67.
att(a13,a20):-0.34.
att(a13,a34):-0.56.

# number of nodes = 50
# number of edges = 91
