arg(a0).
arg(a31).
arg(a1).
arg(a30).
arg(a39).
arg(a2).
arg(a6).
arg(a12).
arg(a40).
arg(a41).
arg(a47).
arg(a49).
arg(a3).
arg(a8).
arg(a32).
arg(a45).
arg(a4).
arg(a18).
arg(a19).
arg(a27).
arg(a42).
arg(a5).
arg(a20).
arg(a23).
arg(a26).
arg(a36).
arg(a7).
arg(a29).
arg(a46).
arg(a11).
arg(a38).
arg(a48).
arg(a9).
arg(a16).
arg(a33).
arg(a37).
arg(a10).
arg(a13).
arg(a14).
arg(a43).
arg(a44).
arg(a21).
arg(a35).
arg(a25).
arg(a15).
arg(a24).
arg(a22).
arg(a17).
arg(a28).
arg(a34).

att(a0,a31):-0.55.
att(a1,a30):-1.0.
att(a1,a39):-0.77.
att(a30,a36):-0.68.
att(a30,a39):-0.45.
att(a2,a6):-0.74.
att(a2,a12):-0.5.
att(a2,a30):-0.23.
att(a2,a40):-0.66.
att(a2,a41):-0.46.
att(a2,a47):-0.62.
att(a2,a49):-0.44.
att(a6,a23):-0.72.
att(a6,a26):-0.67.
att(a6,a30):-0.3.
att(a6,a36):-0.63.
att(a6,a45):-0.71.
att(a12,a21):-0.48.
att(a12,a35):-0.96.
att(a12,a40):-0.25.
att(a12,a43):-0.93.
att(a12,a47):-0.72.
att(a40,a47):-0.94.
att(a40,a48):-0.36.
att(a41,a43):-0.22.
att(a41,a47):-0.29.
att(a47,a48):-0.95.
att(a3,a8):-0.17.
att(a3,a32):-0.69.
att(a3,a45):-0.91.
att(a3,a47):-0.16.
att(a8,a11):-0.51.
att(a8,a36):-0.29.
att(a8,a38):-0.3.
att(a8,a45):-0.9.
att(a8,a48):-0.9.
att(a32,a44):-0.23.
att(a4,a8):-0.21.
att(a4,a18):-0.56.
att(a4,a19):-0.12.
att(a4,a27):-0.75.
att(a4,a42):-0.74.
att(a18,a27):-0.8.
att(a18,a39):-0.86.
att(a18,a44):-0.23.
att(a19,a37):-0.4.
att(a27,a40):-0.6.
att(a42,a45):-0.65.
att(a42,a49):-0.34.
att(a5,a19):-0.77.
att(a5,a20):-0.76.
att(a5,a31):-0.97.
att(a5,a49):-0.63.
att(a23,a26):-0.83.
att(a26,a29):-0.75.
att(a26,a38):-0.25.
att(a26,a43):-0.74.
att(a26,a49):-0.69.
att(a7,a20):-0.92.
att(a7,a29):-0.22.
att(a7,a45):-0.52.
att(a7,a46):-0.61.
att(a7,a47):-0.12.
att(a7,a49):-0.23.
att(a29,a41):-0.78.
att(a11,a14):-0.32.
att(a11,a38):-0.59.
att(a11,a42):-0.75.
att(a11,a43):-0.55.
att(a11,a44):-0.82.
att(a38,a39):-0.41.
att(a9,a16):-0.41.
att(a9,a19):-0.17.
att(a9,a27):-0.26.
att(a9,a33):-0.83.
att(a9,a37):-0.79.
att(a9,a46):-0.55.
att(a16,a22):-0.55.
att(a16,a27):-0.66.
att(a16,a31):-0.54.
att(a16,a44):-0.76.
att(a33,a35):-0.52.
att(a33,a39):-0.65.
att(a37,a44):-0.77.
att(a10,a13):-0.83.
att(a10,a40):-0.72.
att(a10,a48):-0.31.
att(a13,a18):-0.59.
att(a13,a23):-0.37.
att(a13,a25):-0.89.
att(a13,a38):-0.33.

# number of nodes = 50
# number of edges = 91
