arg(a0).
arg(a7).
arg(a1).
arg(a11).
arg(a13).
arg(a36).
arg(a40).
arg(a2).
arg(a10).
arg(a27).
arg(a35).
arg(a43).
arg(a49).
arg(a3).
arg(a6).
arg(a9).
arg(a18).
arg(a28).
arg(a31).
arg(a39).
arg(a4).
arg(a8).
arg(a16).
arg(a20).
arg(a23).
arg(a41).
arg(a46).
arg(a5).
arg(a24).
arg(a32).
arg(a12).
arg(a26).
arg(a29).
arg(a19).
arg(a25).
arg(a21).
arg(a37).
arg(a42).
arg(a44).
arg(a33).
arg(a22).
arg(a47).
arg(a15).
arg(a48).
arg(a17).
arg(a45).
arg(a38).
arg(a34).
arg(a30).

att(a0,a7):-0.26.
att(a7,a19):-0.43.
att(a7,a25):-0.65.
att(a7,a26):-0.38.
att(a7,a28):-0.39.
att(a1,a11):-0.64.
att(a1,a13):-0.25.
att(a1,a36):-0.56.
att(a1,a40):-0.55.
att(a11,a19):-0.93.
att(a11,a22):-0.61.
att(a11,a23):-0.94.
att(a11,a44):-0.54.
att(a11,a47):-0.63.
att(a13,a33):-0.55.
att(a36,a46):-0.98.
att(a2,a10):-0.16.
att(a2,a11):-0.73.
att(a2,a27):-0.13.
att(a2,a35):-0.2.
att(a2,a43):-0.95.
att(a2,a49):-0.43.
att(a10,a23):-0.98.
att(a10,a33):-0.94.
att(a27,a34):-0.26.
att(a27,a42):-0.26.
att(a27,a44):-0.56.
att(a35,a47):-0.82.
att(a3,a6):-0.39.
att(a3,a9):-0.27.
att(a3,a18):-0.24.
att(a3,a28):-0.16.
att(a3,a31):-0.69.
att(a3,a39):-0.5.
att(a3,a40):-0.96.
att(a6,a7):-0.92.
att(a6,a8):-0.89.
att(a6,a12):-0.28.
att(a6,a26):-0.46.
att(a6,a27):-0.99.
att(a6,a29):-0.42.
att(a6,a49):-0.58.
att(a9,a23):-0.68.
att(a9,a26):-0.61.
att(a9,a27):-0.57.
att(a9,a35):-0.21.
att(a9,a42):-0.92.
att(a9,a44):-0.23.
att(a9,a46):-0.71.
att(a18,a27):-0.94.
att(a18,a29):-0.76.
att(a18,a33):-0.26.
att(a28,a49):-0.49.
att(a31,a39):-0.86.
att(a39,a43):-0.57.
att(a39,a45):-0.55.
att(a4,a8):-0.52.
att(a4,a16):-0.79.
att(a4,a20):-0.73.
att(a4,a23):-0.92.
att(a4,a35):-0.21.
att(a4,a41):-0.17.
att(a4,a46):-0.85.
att(a8,a13):-0.36.
att(a8,a20):-0.51.
att(a8,a21):-0.93.
att(a8,a25):-0.98.
att(a8,a37):-0.92.
att(a8,a42):-0.29.
att(a16,a17):-0.95.

# number of nodes = 49
# number of edges = 70
