arg(a0).
arg(a2).
arg(a1).
arg(a8).
arg(a13).
arg(a20).
arg(a36).
arg(a9).
arg(a28).
arg(a29).
arg(a32).
arg(a33).
arg(a41).
arg(a3).
arg(a4).
arg(a42).
arg(a21).
arg(a25).
arg(a37).
arg(a38).
arg(a44).
arg(a46).
arg(a5).
arg(a31).
arg(a6).
arg(a10).
arg(a45).
arg(a7).
arg(a30).
arg(a48).
arg(a22).
arg(a12).
arg(a15).
arg(a19).
arg(a39).
arg(a14).
arg(a18).
arg(a23).
arg(a16).
arg(a17).
arg(a24).
arg(a26).
arg(a34).
arg(a49).
arg(a35).
arg(a27).
arg(a43).
arg(a40).
arg(a47).

att(a0,a2):-0.65.
att(a2,a9):-0.89.
att(a2,a28):-0.97.
att(a2,a29):-0.27.
att(a2,a32):-0.36.
att(a2,a33):-0.68.
att(a2,a41):-0.92.
att(a1,a8):-0.53.
att(a1,a13):-0.73.
att(a1,a20):-0.44.
att(a1,a36):-0.71.
att(a8,a22):-0.14.
att(a8,a37):-0.74.
att(a8,a38):-0.93.
att(a13,a19):-0.81.
att(a13,a38):-0.51.
att(a13,a39):-0.94.
att(a13,a46):-0.76.
att(a20,a26):-0.53.
att(a20,a29):-0.94.
att(a20,a34):-0.73.
att(a20,a45):-0.27.
att(a20,a46):-0.15.
att(a9,a28):-0.89.
att(a28,a34):-0.17.
att(a28,a43):-0.15.
att(a28,a45):-0.47.
att(a29,a40):-0.87.
att(a32,a33):-0.19.
att(a32,a39):-0.56.
att(a32,a45):-0.89.
att(a32,a46):-0.31.
att(a33,a34):-0.35.
att(a33,a43):-0.87.
att(a33,a49):-0.27.
att(a3,a4):-0.69.
att(a3,a9):-0.5.
att(a3,a29):-0.23.
att(a3,a32):-0.58.
att(a3,a42):-0.6.
att(a4,a21):-0.77.
att(a4,a25):-0.37.
att(a4,a28):-0.79.
att(a4,a37):-0.77.
att(a4,a38):-0.82.
att(a4,a44):-0.92.
att(a4,a46):-0.12.
att(a42,a46):-0.91.
att(a21,a48):-0.58.
att(a21,a49):-0.32.
att(a25,a42):-0.76.
att(a37,a44):-0.79.
att(a38,a47):-0.65.
att(a5,a9):-0.75.
att(a5,a31):-0.75.
att(a5,a44):-0.43.
att(a6,a10):-0.93.
att(a6,a45):-0.93.
att(a10,a32):-0.69.
att(a10,a33):-0.25.
att(a10,a46):-0.84.
att(a10,a48):-0.4.
att(a45,a48):-0.84.
att(a7,a28):-0.6.
att(a7,a29):-0.46.
att(a7,a30):-0.58.
att(a7,a36):-0.84.
att(a7,a48):-0.13.
att(a30,a42):-0.25.
att(a22,a33):-0.63.

# number of nodes = 49
# number of edges = 70
