arg(a0).
arg(a30).
arg(a1).
arg(a17).
arg(a23).
arg(a29).
arg(a37).
arg(a40).
arg(a41).
arg(a47).
arg(a2).
arg(a12).
arg(a36).
arg(a3).
arg(a5).
arg(a13).
arg(a26).
arg(a33).
arg(a35).
arg(a45).
arg(a46).
arg(a4).
arg(a11).
arg(a18).
arg(a19).
arg(a25).
arg(a6).
arg(a7).
arg(a8).
arg(a31).
arg(a48).
arg(a9).
arg(a24).
arg(a42).
arg(a49).
arg(a10).
arg(a15).
arg(a38).
arg(a27).
arg(a34).
arg(a21).
arg(a43).
arg(a20).
arg(a14).
arg(a28).
arg(a44).
arg(a16).
arg(a22).
arg(a32).
arg(a39).

att(a0,a30):-0.69.
att(a30,a37):-0.8.
att(a1,a17):-0.76.
att(a1,a23):-0.29.
att(a1,a29):-0.29.
att(a1,a37):-0.94.
att(a1,a40):-0.77.
att(a1,a41):-0.95.
att(a1,a47):-0.69.
att(a23,a26):-0.98.
att(a23,a36):-0.11.
att(a29,a33):-0.45.
att(a29,a37):-0.59.
att(a29,a42):-0.1.
att(a29,a44):-0.39.
att(a41,a44):-0.96.
att(a47,a48):-0.31.
att(a2,a12):-0.36.
att(a2,a36):-0.45.
att(a2,a41):-0.97.
att(a12,a15):-0.33.
att(a12,a17):-0.48.
att(a12,a43):-0.24.
att(a36,a37):-0.22.
att(a36,a41):-0.65.
att(a3,a5):-0.31.
att(a3,a13):-0.64.
att(a3,a26):-0.84.
att(a3,a33):-0.21.
att(a3,a35):-0.65.
att(a3,a45):-0.13.
att(a3,a46):-0.31.
att(a3,a47):-0.38.
att(a5,a19):-0.77.
att(a5,a25):-0.93.
att(a5,a33):-0.14.
att(a5,a36):-0.94.
att(a5,a41):-0.26.
att(a13,a20):-0.12.
att(a13,a24):-0.14.
att(a13,a34):-0.39.
att(a13,a38):-0.63.
att(a13,a48):-1.0.
att(a26,a29):-0.96.
att(a26,a42):-0.61.
att(a33,a35):-0.71.
att(a35,a36):-0.6.
att(a35,a37):-0.7.
att(a35,a44):-0.44.
att(a35,a46):-0.89.
att(a35,a49):-0.78.
att(a4,a5):-0.8.
att(a4,a11):-0.23.
att(a4,a17):-0.68.
att(a4,a18):-0.84.
att(a4,a23):-0.46.
att(a4,a45):-0.28.
att(a11,a15):-0.68.
att(a11,a21):-0.18.
att(a11,a23):-0.18.
att(a11,a35):-0.65.
att(a11,a37):-0.13.
att(a11,a42):-0.29.
att(a11,a45):-0.73.
att(a11,a48):-0.29.
att(a18,a26):-0.86.
att(a18,a33):-0.48.
att(a18,a34):-0.15.
att(a18,a41):-0.73.
att(a18,a45):-0.57.

# number of nodes = 50
# number of edges = 70
