arg(a0).
arg(a29).
arg(a1).
arg(a6).
arg(a10).
arg(a13).
arg(a15).
arg(a25).
arg(a26).
arg(a39).
arg(a2).
arg(a9).
arg(a17).
arg(a34).
arg(a36).
arg(a44).
arg(a46).
arg(a49).
arg(a3).
arg(a4).
arg(a27).
arg(a48).
arg(a5).
arg(a19).
arg(a20).
arg(a23).
arg(a31).
arg(a43).
arg(a11).
arg(a22).
arg(a45).
arg(a7).
arg(a35).
arg(a8).
arg(a28).
arg(a32).
arg(a37).
arg(a41).
arg(a42).
arg(a24).
arg(a33).
arg(a40).
arg(a47).
arg(a12).
arg(a14).
arg(a16).
arg(a21).
arg(a30).
arg(a38).

att(a0,a29):-0.16.
att(a29,a31):-0.21.
att(a29,a33):-0.6.
att(a29,a45):-0.74.
att(a1,a6):-0.11.
att(a1,a10):-0.44.
att(a1,a13):-0.7.
att(a1,a15):-0.54.
att(a1,a25):-0.21.
att(a1,a26):-0.89.
att(a1,a39):-0.98.
att(a6,a11):-0.4.
att(a6,a15):-0.2.
att(a6,a22):-0.29.
att(a6,a45):-0.71.
att(a10,a26):-0.26.
att(a10,a28):-0.75.
att(a10,a45):-0.71.
att(a13,a17):-0.2.
att(a13,a31):-0.63.
att(a13,a32):-0.7.
att(a13,a48):-0.24.
att(a15,a45):-0.67.
att(a15,a47):-0.52.
att(a25,a47):-0.71.
att(a26,a48):-0.92.
att(a39,a44):-0.22.
att(a2,a9):-0.18.
att(a2,a10):-0.9.
att(a2,a17):-0.68.
att(a2,a34):-0.92.
att(a2,a36):-0.77.
att(a2,a44):-0.53.
att(a2,a46):-0.32.
att(a2,a49):-0.69.
att(a9,a24):-0.74.
att(a9,a32):-0.42.
att(a9,a33):-0.5.
att(a9,a40):-0.98.
att(a9,a47):-0.79.
att(a9,a48):-0.24.
att(a17,a26):-0.81.
att(a17,a34):-0.63.
att(a34,a42):-0.8.
att(a34,a45):-0.97.
att(a36,a38):-0.73.
att(a44,a47):-0.32.
att(a3,a49):-0.63.
att(a4,a25):-0.7.
att(a4,a27):-0.21.
att(a4,a48):-0.14.
att(a4,a49):-0.28.
att(a27,a28):-0.78.
att(a27,a29):-0.56.
att(a27,a44):-0.53.
att(a5,a15):-0.9.
att(a5,a17):-0.2.
att(a5,a19):-0.9.
att(a5,a20):-0.1.
att(a5,a23):-0.96.
att(a5,a25):-0.39.
att(a5,a31):-0.34.
att(a5,a43):-0.69.
att(a5,a44):-0.35.
att(a5,a46):-0.44.
att(a19,a29):-0.35.
att(a19,a49):-0.17.
att(a20,a34):-0.96.
att(a20,a36):-0.12.
att(a23,a36):-0.58.

# number of nodes = 49
# number of edges = 70
