arg(a0).
arg(a49).
arg(a1).
arg(a25).
arg(a44).
arg(a2).
arg(a5).
arg(a10).
arg(a18).
arg(a40).
arg(a47).
arg(a3).
arg(a23).
arg(a29).
arg(a32).
arg(a33).
arg(a38).
arg(a4).
arg(a35).
arg(a39).
arg(a46).
arg(a9).
arg(a6).
arg(a8).
arg(a17).
arg(a28).
arg(a7).
arg(a30).
arg(a31).
arg(a14).
arg(a42).
arg(a37).
arg(a41).
arg(a48).
arg(a11).
arg(a12).
arg(a36).
arg(a13).
arg(a15).
arg(a20).
arg(a22).
arg(a16).
arg(a19).
arg(a34).
arg(a21).
arg(a24).
arg(a45).
arg(a27).
arg(a43).

att(a0,a49):-0.98.
att(a1,a25):-0.32.
att(a1,a44):-0.82.
att(a25,a28):-0.26.
att(a25,a46):-0.5.
att(a2,a5):-0.78.
att(a2,a10):-0.89.
att(a2,a18):-0.86.
att(a2,a40):-0.59.
att(a2,a47):-0.71.
att(a5,a9):-0.87.
att(a5,a40):-0.27.
att(a10,a29):-0.16.
att(a18,a30):-0.61.
att(a18,a31):-0.6.
att(a3,a23):-0.79.
att(a3,a29):-0.36.
att(a3,a32):-0.12.
att(a3,a33):-0.93.
att(a3,a38):-0.34.
att(a3,a44):-0.9.
att(a23,a46):-0.59.
att(a29,a34):-0.14.
att(a29,a41):-0.69.
att(a33,a48):-0.92.
att(a38,a41):-0.59.
att(a38,a42):-0.29.
att(a38,a44):-0.25.
att(a4,a25):-0.91.
att(a4,a29):-0.54.
att(a4,a35):-0.28.
att(a4,a39):-0.17.
att(a4,a46):-0.26.
att(a35,a40):-0.6.
att(a46,a49):-0.92.
att(a9,a35):-0.7.
att(a9,a37):-0.19.
att(a9,a39):-0.68.
att(a9,a41):-1.0.
att(a9,a47):-0.14.
att(a9,a48):-0.39.
att(a6,a8):-0.85.
att(a6,a17):-0.62.
att(a6,a28):-0.17.
att(a6,a44):-0.32.
att(a8,a14):-0.26.
att(a8,a30):-0.14.
att(a8,a42):-0.48.
att(a17,a46):-0.68.
att(a28,a29):-0.17.
att(a7,a9):-0.9.
att(a7,a30):-0.7.
att(a7,a31):-0.61.
att(a7,a39):-0.87.
att(a7,a49):-0.88.
att(a30,a39):-0.38.
att(a31,a34):-0.21.
att(a31,a42):-0.16.
att(a14,a38):-0.75.
att(a14,a39):-0.15.
att(a14,a49):-0.68.
att(a42,a49):-0.65.
att(a37,a46):-0.96.
att(a11,a17):-0.5.
att(a11,a23):-0.47.
att(a11,a30):-0.78.
att(a11,a35):-0.51.
att(a11,a42):-0.88.
att(a11,a46):-0.38.
att(a12,a36):-0.72.

# number of nodes = 49
# number of edges = 70
