arg(a0).
arg(a48).
arg(a1).
arg(a6).
arg(a20).
arg(a21).
arg(a26).
arg(a35).
arg(a2).
arg(a7).
arg(a22).
arg(a23).
arg(a28).
arg(a41).
arg(a42).
arg(a3).
arg(a9).
arg(a11).
arg(a30).
arg(a31).
arg(a4).
arg(a8).
arg(a27).
arg(a43).
arg(a5).
arg(a19).
arg(a37).
arg(a46).
arg(a14).
arg(a18).
arg(a34).
arg(a49).
arg(a12).
arg(a16).
arg(a25).
arg(a32).
arg(a45).
arg(a38).
arg(a10).
arg(a40).
arg(a39).
arg(a13).
arg(a36).
arg(a17).
arg(a15).
arg(a29).
arg(a44).
arg(a33).
arg(a47).

att(a0,a48):-0.78.
att(a1,a6):-0.75.
att(a1,a20):-0.94.
att(a1,a21):-0.13.
att(a1,a26):-0.92.
att(a1,a35):-0.49.
att(a6,a8):-0.55.
att(a6,a37):-0.33.
att(a6,a46):-0.32.
att(a20,a23):-0.11.
att(a20,a38):-0.12.
att(a20,a43):-0.75.
att(a21,a29):-0.89.
att(a21,a39):-0.96.
att(a26,a34):-0.55.
att(a26,a42):-0.93.
att(a35,a45):-0.97.
att(a2,a7):-0.49.
att(a2,a22):-0.99.
att(a2,a23):-0.63.
att(a2,a28):-0.92.
att(a2,a41):-0.3.
att(a2,a42):-0.81.
att(a2,a48):-0.37.
att(a7,a14):-0.6.
att(a7,a18):-0.88.
att(a7,a34):-0.16.
att(a7,a42):-0.92.
att(a7,a49):-0.98.
att(a22,a28):-0.37.
att(a22,a31):-0.25.
att(a22,a33):-0.14.
att(a23,a29):-0.64.
att(a23,a32):-0.61.
att(a23,a35):-0.97.
att(a28,a31):-0.51.
att(a28,a33):-0.38.
att(a28,a39):-0.18.
att(a28,a41):-0.8.
att(a41,a42):-0.18.
att(a42,a48):-0.8.
att(a3,a7):-0.24.
att(a3,a9):-0.81.
att(a3,a11):-0.42.
att(a3,a28):-0.54.
att(a3,a30):-0.3.
att(a3,a31):-0.16.
att(a3,a42):-0.73.
att(a9,a26):-0.27.
att(a9,a38):-0.9.
att(a11,a28):-0.69.
att(a11,a34):-0.48.
att(a11,a38):-0.65.
att(a30,a35):-0.36.
att(a31,a33):-0.79.
att(a4,a8):-0.16.
att(a4,a27):-0.66.
att(a4,a43):-0.28.
att(a8,a12):-0.9.
att(a8,a14):-0.82.
att(a8,a16):-0.62.
att(a8,a20):-0.2.
att(a8,a25):-0.46.
att(a8,a26):-0.73.
att(a8,a32):-0.18.
att(a8,a34):-0.92.
att(a8,a45):-0.34.
att(a8,a46):-0.28.
att(a27,a29):-0.57.
att(a5,a8):-0.99.

# number of nodes = 49
# number of edges = 70
