arg(a0).
arg(a1).
arg(a7).
arg(a18).
arg(a31).
arg(a36).
arg(a43).
arg(a2).
arg(a10).
arg(a13).
arg(a16).
arg(a17).
arg(a30).
arg(a3).
arg(a14).
arg(a41).
arg(a47).
arg(a4).
arg(a27).
arg(a44).
arg(a5).
arg(a25).
arg(a6).
arg(a9).
arg(a26).
arg(a29).
arg(a37).
arg(a38).
arg(a40).
arg(a8).
arg(a12).
arg(a19).
arg(a22).
arg(a32).
arg(a33).
arg(a45).
arg(a49).
arg(a34).
arg(a11).
arg(a21).
arg(a48).
arg(a20).
arg(a28).
arg(a39).
arg(a35).
arg(a42).
arg(a23).
arg(a46).
arg(a24).

att(a0,a1):-0.86.
att(a1,a7):-0.91.
att(a1,a18):-0.8.
att(a1,a31):-0.65.
att(a1,a36):-0.39.
att(a1,a43):-0.58.
att(a7,a9):-0.35.
att(a7,a16):-0.67.
att(a7,a26):-0.78.
att(a7,a29):-0.86.
att(a7,a31):-0.49.
att(a7,a37):-0.55.
att(a7,a38):-0.41.
att(a7,a40):-0.48.
att(a7,a43):-0.11.
att(a18,a35):-0.31.
att(a18,a37):-0.89.
att(a18,a38):-0.63.
att(a18,a42):-0.59.
att(a31,a36):-0.15.
att(a2,a10):-0.91.
att(a2,a13):-0.46.
att(a2,a16):-0.44.
att(a2,a17):-0.4.
att(a2,a30):-0.4.
att(a10,a33):-0.56.
att(a10,a34):-0.32.
att(a10,a41):-0.74.
att(a13,a28):-0.28.
att(a13,a32):-0.14.
att(a16,a20):-0.94.
att(a16,a29):-0.79.
att(a16,a38):-0.47.
att(a16,a39):-0.86.
att(a16,a43):-0.28.
att(a17,a22):-0.2.
att(a17,a38):-0.47.
att(a17,a48):-0.95.
att(a3,a14):-0.41.
att(a3,a17):-0.36.
att(a3,a31):-0.39.
att(a3,a41):-0.46.
att(a3,a47):-0.23.
att(a14,a22):-0.73.
att(a14,a32):-0.72.
att(a14,a37):-0.82.
att(a14,a40):-0.67.
att(a47,a49):-0.15.
att(a4,a27):-0.43.
att(a4,a44):-0.15.
att(a27,a40):-0.91.
att(a27,a41):-0.8.
att(a5,a16):-0.77.
att(a5,a25):-0.75.
att(a25,a31):-0.66.
att(a25,a45):-0.18.
att(a25,a46):-0.97.
att(a6,a30):-0.8.
att(a6,a47):-0.26.
att(a9,a17):-0.71.
att(a9,a22):-0.86.
att(a9,a32):-0.79.
att(a9,a33):-0.37.
att(a9,a36):-0.6.
att(a9,a43):-0.57.
att(a9,a45):-0.26.
att(a9,a49):-0.78.
att(a26,a42):-0.53.
att(a29,a30):-0.44.
att(a29,a40):-0.96.

# number of nodes = 49
# number of edges = 70
