arg(a0).
arg(a22).
arg(a1).
arg(a2).
arg(a5).
arg(a7).
arg(a21).
arg(a31).
arg(a38).
arg(a45).
arg(a9).
arg(a13).
arg(a17).
arg(a23).
arg(a32).
arg(a36).
arg(a3).
arg(a10).
arg(a29).
arg(a46).
arg(a47).
arg(a4).
arg(a19).
arg(a27).
arg(a37).
arg(a14).
arg(a6).
arg(a8).
arg(a25).
arg(a12).
arg(a20).
arg(a24).
arg(a30).
arg(a35).
arg(a44).
arg(a11).
arg(a49).
arg(a28).
arg(a43).
arg(a15).
arg(a16).
arg(a18).
arg(a33).
arg(a39).
arg(a40).
arg(a42).
arg(a26).
arg(a34).
arg(a48).
arg(a41).

att(a0,a22):-0.97.
att(a22,a38):-0.49.
att(a22,a39):-0.85.
att(a1,a2):-0.69.
att(a1,a5):-0.54.
att(a1,a7):-0.76.
att(a1,a21):-0.62.
att(a1,a31):-0.14.
att(a1,a38):-0.52.
att(a1,a45):-0.62.
att(a2,a9):-0.79.
att(a2,a13):-0.94.
att(a2,a17):-0.82.
att(a2,a23):-0.39.
att(a2,a31):-0.93.
att(a2,a32):-0.32.
att(a2,a36):-0.89.
att(a5,a14):-0.85.
att(a5,a22):-0.4.
att(a5,a46):-0.88.
att(a7,a12):-0.82.
att(a7,a13):-0.63.
att(a21,a30):-0.24.
att(a21,a31):-0.16.
att(a21,a38):-0.14.
att(a21,a39):-0.84.
att(a21,a40):-0.84.
att(a21,a42):-0.75.
att(a21,a44):-0.55.
att(a31,a42):-0.71.
att(a31,a44):-0.41.
att(a38,a48):-0.12.
att(a9,a10):-0.11.
att(a9,a25):-0.36.
att(a9,a31):-0.39.
att(a13,a17):-0.14.
att(a13,a28):-0.13.
att(a13,a29):-0.77.
att(a13,a38):-0.9.
att(a17,a20):-0.29.
att(a23,a40):-0.26.
att(a36,a37):-0.25.
att(a36,a40):-0.61.
att(a36,a43):-0.14.
att(a3,a10):-0.35.
att(a3,a29):-0.74.
att(a3,a46):-0.85.
att(a3,a47):-0.83.
att(a10,a12):-0.35.
att(a10,a20):-0.66.
att(a10,a30):-0.78.
att(a10,a35):-0.14.
att(a10,a38):-0.24.
att(a10,a44):-0.67.
att(a29,a35):-0.42.
att(a29,a38):-0.24.
att(a29,a42):-0.17.
att(a47,a48):-0.42.
att(a4,a19):-0.53.
att(a4,a22):-0.48.
att(a4,a27):-0.84.
att(a4,a37):-0.32.
att(a4,a38):-0.19.
att(a19,a35):-0.58.
att(a27,a29):-0.11.
att(a27,a48):-0.34.
att(a37,a41):-0.98.
att(a14,a20):-0.45.
att(a14,a29):-0.87.
att(a14,a43):-0.83.

# number of nodes = 50
# number of edges = 70
