arg(a0).
arg(a34).
arg(a1).
arg(a4).
arg(a10).
arg(a15).
arg(a42).
arg(a46).
arg(a47).
arg(a2).
arg(a7).
arg(a8).
arg(a21).
arg(a43).
arg(a3).
arg(a27).
arg(a28).
arg(a31).
arg(a18).
arg(a45).
arg(a49).
arg(a5).
arg(a24).
arg(a30).
arg(a38).
arg(a40).
arg(a48).
arg(a6).
arg(a44).
arg(a14).
arg(a39).
arg(a12).
arg(a36).
arg(a9).
arg(a11).
arg(a37).
arg(a20).
arg(a23).
arg(a13).
arg(a25).
arg(a19).
arg(a33).
arg(a16).
arg(a17).
arg(a22).
arg(a41).
arg(a32).
arg(a26).
arg(a29).
arg(a35).

att(a0,a34):-0.87.
att(a34,a36):-0.4.
att(a34,a47):-0.5.
att(a1,a4):-0.94.
att(a1,a10):-0.89.
att(a1,a15):-0.32.
att(a1,a42):-0.38.
att(a1,a46):-0.4.
att(a1,a47):-0.36.
att(a4,a18):-0.38.
att(a4,a42):-0.98.
att(a4,a45):-0.92.
att(a4,a49):-0.23.
att(a10,a11):-0.53.
att(a10,a30):-0.83.
att(a15,a25):-0.66.
att(a15,a31):-0.72.
att(a15,a38):-0.29.
att(a15,a48):-0.21.
att(a2,a7):-0.92.
att(a2,a8):-0.53.
att(a2,a10):-0.85.
att(a2,a21):-0.67.
att(a2,a43):-0.8.
att(a7,a14):-0.32.
att(a7,a18):-0.52.
att(a7,a39):-0.64.
att(a7,a46):-0.86.
att(a7,a47):-0.43.
att(a7,a48):-0.47.
att(a8,a12):-0.33.
att(a8,a36):-0.56.
att(a21,a26):-0.95.
att(a21,a45):-0.57.
att(a43,a47):-0.61.
att(a3,a8):-0.73.
att(a3,a27):-0.22.
att(a3,a28):-0.63.
att(a3,a31):-0.24.
att(a3,a47):-0.66.
att(a27,a49):-0.81.
att(a18,a32):-0.34.
att(a18,a37):-0.38.
att(a18,a43):-0.56.
att(a18,a48):-0.63.
att(a45,a46):-0.26.
att(a5,a10):-0.88.
att(a5,a24):-0.12.
att(a5,a30):-0.85.
att(a5,a38):-0.74.
att(a5,a40):-0.42.
att(a5,a48):-0.69.
att(a24,a31):-0.67.
att(a24,a32):-0.59.
att(a30,a33):-0.38.
att(a38,a44):-0.34.
att(a38,a49):-0.54.
att(a40,a46):-0.7.
att(a40,a47):-0.16.
att(a6,a24):-0.49.
att(a6,a28):-0.25.
att(a6,a44):-0.14.
att(a14,a19):-0.35.
att(a14,a28):-0.34.
att(a14,a30):-0.69.
att(a14,a33):-0.14.
att(a14,a45):-0.5.
att(a39,a43):-0.31.
att(a12,a20):-0.18.
att(a12,a23):-0.35.

# number of nodes = 50
# number of edges = 70
