arg(a0).
arg(a45).
arg(a1).
arg(a10).
arg(a12).
arg(a26).
arg(a2).
arg(a4).
arg(a37).
arg(a38).
arg(a47).
arg(a3).
arg(a6).
arg(a14).
arg(a46).
arg(a48).
arg(a19).
arg(a28).
arg(a5).
arg(a39).
arg(a41).
arg(a33).
arg(a43).
arg(a49).
arg(a7).
arg(a21).
arg(a23).
arg(a31).
arg(a36).
arg(a44).
arg(a8).
arg(a11).
arg(a15).
arg(a24).
arg(a29).
arg(a34).
arg(a9).
arg(a40).
arg(a13).
arg(a35).
arg(a17).
arg(a32).
arg(a16).
arg(a18).
arg(a20).
arg(a25).
arg(a27).
arg(a30).
arg(a42).

att(a0,a45):-0.57.
att(a45,a47):-0.48.
att(a1,a10):-0.28.
att(a1,a12):-0.91.
att(a1,a26):-0.29.
att(a10,a13):-0.38.
att(a10,a23):-0.84.
att(a10,a31):-0.73.
att(a10,a35):-0.35.
att(a10,a37):-0.31.
att(a10,a38):-0.65.
att(a10,a39):-0.21.
att(a12,a32):-0.41.
att(a26,a28):-0.93.
att(a26,a45):-0.72.
att(a2,a4):-0.7.
att(a2,a37):-0.78.
att(a2,a38):-0.85.
att(a2,a47):-0.75.
att(a4,a19):-0.56.
att(a4,a28):-0.63.
att(a37,a38):-0.19.
att(a37,a43):-0.55.
att(a47,a48):-0.64.
att(a3,a6):-0.42.
att(a3,a10):-0.65.
att(a3,a14):-0.61.
att(a3,a46):-0.38.
att(a3,a48):-0.66.
att(a6,a33):-0.77.
att(a6,a43):-0.19.
att(a6,a49):-0.95.
att(a14,a17):-0.89.
att(a14,a23):-0.66.
att(a14,a36):-0.41.
att(a14,a39):-0.66.
att(a14,a44):-0.23.
att(a19,a49):-0.66.
att(a28,a41):-0.98.
att(a28,a45):-0.74.
att(a28,a46):-0.73.
att(a5,a37):-0.88.
att(a5,a39):-0.68.
att(a5,a41):-0.28.
att(a41,a48):-0.15.
att(a33,a38):-0.21.
att(a7,a14):-0.87.
att(a7,a19):-0.51.
att(a7,a21):-0.17.
att(a7,a23):-0.66.
att(a7,a31):-0.71.
att(a7,a36):-0.32.
att(a7,a44):-0.89.
att(a7,a48):-0.42.
att(a21,a27):-0.34.
att(a21,a33):-0.36.
att(a23,a30):-0.57.
att(a23,a38):-0.69.
att(a23,a46):-0.73.
att(a31,a32):-0.46.
att(a8,a10):-0.22.
att(a8,a11):-0.4.
att(a8,a15):-0.68.
att(a8,a19):-0.16.
att(a8,a24):-0.2.
att(a8,a28):-0.8.
att(a8,a29):-0.63.
att(a8,a34):-0.85.
att(a8,a36):-0.22.
att(a8,a39):-0.14.

# number of nodes = 49
# number of edges = 70
