arg(a0).
arg(a8).
arg(a1).
arg(a6).
arg(a13).
arg(a26).
arg(a31).
arg(a2).
arg(a12).
arg(a23).
arg(a25).
arg(a34).
arg(a48).
arg(a49).
arg(a3).
arg(a15).
arg(a32).
arg(a36).
arg(a4).
arg(a19).
arg(a29).
arg(a45).
arg(a46).
arg(a5).
arg(a9).
arg(a35).
arg(a7).
arg(a38).
arg(a40).
arg(a41).
arg(a18).
arg(a20).
arg(a42).
arg(a10).
arg(a11).
arg(a37).
arg(a47).
arg(a21).
arg(a43).
arg(a17).
arg(a24).
arg(a14).
arg(a39).
arg(a16).
arg(a28).
arg(a27).
arg(a22).
arg(a30).
arg(a33).
arg(a44).

att(a0,a8):-0.5.
att(a8,a18):-0.97.
att(a8,a20):-0.43.
att(a8,a25):-0.4.
att(a8,a32):-0.63.
att(a8,a42):-0.21.
att(a1,a6):-0.18.
att(a1,a8):-0.92.
att(a1,a13):-0.79.
att(a1,a26):-0.92.
att(a1,a31):-0.31.
att(a6,a7):-0.96.
att(a6,a12):-0.26.
att(a6,a38):-0.9.
att(a13,a24):-0.12.
att(a13,a45):-0.19.
att(a26,a33):-0.93.
att(a26,a37):-0.8.
att(a31,a43):-0.79.
att(a31,a48):-0.12.
att(a2,a12):-0.86.
att(a2,a23):-0.4.
att(a2,a25):-0.36.
att(a2,a34):-0.11.
att(a2,a48):-0.76.
att(a2,a49):-0.3.
att(a12,a17):-0.2.
att(a23,a24):-0.6.
att(a23,a30):-0.27.
att(a23,a32):-0.87.
att(a23,a43):-0.95.
att(a25,a26):-0.18.
att(a25,a27):-0.35.
att(a25,a35):-0.32.
att(a25,a41):-0.57.
att(a3,a15):-0.72.
att(a3,a32):-0.79.
att(a3,a36):-1.0.
att(a15,a20):-0.86.
att(a15,a21):-0.3.
att(a15,a32):-0.6.
att(a15,a45):-0.68.
att(a32,a42):-0.1.
att(a32,a44):-0.91.
att(a32,a49):-0.33.
att(a4,a19):-0.78.
att(a4,a29):-0.46.
att(a4,a34):-0.4.
att(a4,a45):-0.85.
att(a4,a46):-0.8.
att(a19,a22):-0.1.
att(a19,a31):-0.11.
att(a29,a42):-0.56.
att(a5,a8):-0.92.
att(a5,a9):-0.63.
att(a5,a35):-0.24.
att(a9,a29):-0.53.
att(a9,a35):-0.25.
att(a9,a36):-0.27.
att(a9,a45):-0.51.
att(a7,a13):-0.36.
att(a7,a23):-0.87.
att(a7,a29):-0.93.
att(a7,a31):-0.62.
att(a7,a40):-0.33.
att(a7,a41):-0.18.
att(a7,a49):-0.7.
att(a38,a39):-0.93.
att(a38,a43):-0.86.
att(a38,a47):-0.3.

# number of nodes = 50
# number of edges = 70
