arg(a0).
arg(a43).
arg(a1).
arg(a4).
arg(a45).
arg(a2).
arg(a41).
arg(a46).
arg(a3).
arg(a14).
arg(a37).
arg(a16).
arg(a36).
arg(a5).
arg(a7).
arg(a17).
arg(a18).
arg(a31).
arg(a6).
arg(a28).
arg(a38).
arg(a47).
arg(a22).
arg(a25).
arg(a30).
arg(a8).
arg(a26).
arg(a40).
arg(a9).
arg(a19).
arg(a21).
arg(a48).
arg(a10).
arg(a11).
arg(a12).
arg(a24).
arg(a27).
arg(a35).
arg(a15).
arg(a39).
arg(a33).
arg(a42).
arg(a49).
arg(a20).
arg(a23).
arg(a29).
arg(a44).
arg(a32).
arg(a34).

att(a0,a43):-0.32.
att(a1,a4):-0.49.
att(a1,a45):-0.54.
att(a4,a16):-0.11.
att(a4,a36):-0.92.
att(a2,a41):-0.12.
att(a2,a46):-0.44.
att(a41,a46):-0.7.
att(a46,a48):-0.81.
att(a3,a14):-0.12.
att(a3,a37):-0.29.
att(a14,a35):-0.33.
att(a14,a46):-0.24.
att(a16,a21):-0.94.
att(a16,a24):-0.37.
att(a16,a40):-0.96.
att(a16,a46):-0.87.
att(a36,a49):-0.75.
att(a5,a7):-0.26.
att(a5,a14):-0.95.
att(a5,a17):-0.74.
att(a5,a18):-0.6.
att(a5,a31):-0.24.
att(a5,a36):-0.65.
att(a5,a37):-0.18.
att(a7,a17):-0.77.
att(a7,a22):-0.57.
att(a7,a25):-0.92.
att(a7,a30):-0.47.
att(a7,a36):-0.54.
att(a7,a38):-0.4.
att(a17,a24):-0.18.
att(a17,a33):-0.62.
att(a17,a38):-0.88.
att(a17,a42):-0.75.
att(a17,a45):-0.23.
att(a17,a49):-0.32.
att(a18,a19):-0.61.
att(a18,a41):-0.3.
att(a18,a45):-0.31.
att(a31,a35):-0.36.
att(a31,a40):-0.54.
att(a31,a44):-0.49.
att(a31,a49):-0.35.
att(a6,a28):-0.23.
att(a6,a38):-0.59.
att(a6,a47):-0.7.
att(a28,a31):-0.57.
att(a38,a40):-0.93.
att(a22,a23):-0.71.
att(a22,a29):-0.58.
att(a22,a44):-0.69.
att(a25,a32):-0.71.
att(a30,a37):-0.19.
att(a30,a44):-0.99.
att(a8,a26):-0.68.
att(a8,a30):-0.82.
att(a8,a40):-0.13.
att(a8,a41):-0.63.
att(a26,a28):-0.25.
att(a26,a33):-0.68.
att(a26,a36):-0.18.
att(a26,a48):-0.66.
att(a40,a42):-0.63.
att(a40,a46):-0.56.
att(a9,a19):-0.71.
att(a9,a21):-0.14.
att(a9,a45):-0.4.
att(a9,a48):-0.23.
att(a19,a30):-1.0.

# number of nodes = 49
# number of edges = 70
