arg(a0).
arg(a11).
arg(a1).
arg(a9).
arg(a27).
arg(a29).
arg(a36).
arg(a37).
arg(a45).
arg(a2).
arg(a7).
arg(a15).
arg(a35).
arg(a41).
arg(a48).
arg(a3).
arg(a12).
arg(a19).
arg(a20).
arg(a26).
arg(a32).
arg(a4).
arg(a28).
arg(a40).
arg(a5).
arg(a8).
arg(a31).
arg(a6).
arg(a21).
arg(a43).
arg(a46).
arg(a14).
arg(a23).
arg(a42).
arg(a22).
arg(a10).
arg(a13).
arg(a25).
arg(a39).
arg(a16).
arg(a34).
arg(a44).
arg(a38).
arg(a18).
arg(a49).
arg(a24).
arg(a33).
arg(a30).
arg(a47).

att(a0,a11):-0.22.
att(a11,a16):-0.16.
att(a11,a34):-0.23.
att(a11,a40):-0.7.
att(a1,a9):-0.74.
att(a1,a27):-0.81.
att(a1,a29):-0.87.
att(a1,a36):-0.85.
att(a1,a37):-0.6.
att(a1,a45):-0.84.
att(a27,a35):-0.44.
att(a27,a37):-0.41.
att(a27,a48):-0.18.
att(a37,a48):-0.83.
att(a45,a46):-0.7.
att(a2,a7):-0.13.
att(a2,a15):-0.25.
att(a2,a35):-0.38.
att(a2,a36):-0.72.
att(a2,a41):-0.31.
att(a2,a48):-0.42.
att(a7,a14):-0.97.
att(a7,a19):-0.25.
att(a7,a23):-0.89.
att(a7,a42):-0.41.
att(a15,a26):-0.21.
att(a15,a27):-0.2.
att(a15,a35):-0.85.
att(a35,a41):-0.59.
att(a35,a45):-0.74.
att(a48,a49):-0.82.
att(a3,a12):-0.55.
att(a3,a19):-0.41.
att(a3,a20):-0.22.
att(a3,a26):-0.15.
att(a3,a27):-0.79.
att(a3,a32):-0.91.
att(a3,a45):-0.94.
att(a12,a19):-0.99.
att(a12,a23):-0.5.
att(a12,a27):-0.91.
att(a12,a28):-0.37.
att(a12,a44):-0.17.
att(a19,a24):-0.77.
att(a19,a27):-0.77.
att(a19,a33):-0.24.
att(a19,a35):-0.75.
att(a19,a39):-0.82.
att(a19,a43):-0.42.
att(a20,a27):-0.16.
att(a20,a28):-0.97.
att(a20,a37):-0.57.
att(a20,a45):-0.63.
att(a26,a27):-0.71.
att(a26,a32):-0.46.
att(a32,a49):-0.26.
att(a4,a7):-0.36.
att(a4,a27):-0.45.
att(a4,a28):-0.66.
att(a4,a40):-0.15.
att(a28,a44):-0.15.
att(a28,a46):-0.82.
att(a40,a49):-0.53.
att(a5,a7):-0.4.
att(a5,a8):-0.55.
att(a5,a12):-0.32.
att(a5,a31):-0.73.
att(a5,a40):-0.35.
att(a8,a22):-0.13.
att(a31,a34):-0.62.

# number of nodes = 49
# number of edges = 70
