arg(a0).
arg(a47).
arg(a1).
arg(a45).
arg(a2).
arg(a19).
arg(a25).
arg(a29).
arg(a32).
arg(a37).
arg(a41).
arg(a49).
arg(a3).
arg(a33).
arg(a46).
arg(a4).
arg(a10).
arg(a31).
arg(a48).
arg(a5).
arg(a7).
arg(a24).
arg(a6).
arg(a28).
arg(a8).
arg(a16).
arg(a34).
arg(a44).
arg(a12).
arg(a36).
arg(a38).
arg(a9).
arg(a20).
arg(a26).
arg(a18).
arg(a22).
arg(a11).
arg(a15).
arg(a13).
arg(a42).
arg(a14).
arg(a21).
arg(a39).
arg(a17).
arg(a23).
arg(a43).
arg(a27).
arg(a35).
arg(a30).

att(a0,a47):-0.56.
att(a1,a45):-0.28.
att(a2,a19):-0.48.
att(a2,a25):-0.8.
att(a2,a29):-0.22.
att(a2,a32):-0.16.
att(a2,a37):-0.35.
att(a2,a41):-0.25.
att(a2,a49):-0.75.
att(a19,a33):-0.61.
att(a19,a47):-0.47.
att(a29,a30):-0.35.
att(a29,a33):-0.51.
att(a29,a38):-0.27.
att(a29,a43):-0.87.
att(a32,a33):-0.15.
att(a37,a42):-0.16.
att(a41,a48):-0.72.
att(a3,a33):-0.61.
att(a3,a46):-0.39.
att(a33,a47):-0.17.
att(a4,a10):-0.85.
att(a4,a19):-0.24.
att(a4,a31):-0.86.
att(a4,a48):-0.26.
att(a10,a18):-0.93.
att(a10,a22):-0.81.
att(a31,a36):-0.57.
att(a31,a38):-0.18.
att(a5,a7):-0.18.
att(a5,a24):-0.61.
att(a7,a8):-0.31.
att(a7,a16):-0.96.
att(a7,a34):-0.8.
att(a7,a44):-0.55.
att(a24,a28):-0.37.
att(a6,a28):-0.52.
att(a6,a45):-0.31.
att(a28,a43):-0.27.
att(a28,a47):-0.46.
att(a8,a12):-0.2.
att(a8,a31):-0.67.
att(a8,a36):-0.47.
att(a8,a38):-0.87.
att(a16,a17):-1.0.
att(a16,a23):-0.42.
att(a16,a28):-0.25.
att(a16,a43):-0.63.
att(a34,a36):-0.21.
att(a34,a47):-0.24.
att(a44,a49):-0.97.
att(a12,a20):-0.5.
att(a12,a24):-0.4.
att(a12,a37):-0.8.
att(a12,a49):-0.26.
att(a36,a47):-0.6.
att(a38,a39):-0.13.
att(a9,a20):-0.91.
att(a9,a26):-0.35.
att(a9,a34):-0.77.
att(a20,a22):-0.9.
att(a20,a38):-1.0.
att(a26,a45):-0.38.
att(a18,a19):-0.4.
att(a18,a25):-0.27.
att(a22,a44):-0.23.
att(a22,a46):-0.48.
att(a11,a15):-0.22.
att(a11,a22):-0.45.
att(a11,a26):-0.81.

# number of nodes = 49
# number of edges = 70
