arg(a0).
arg(a37).
arg(a1).
arg(a4).
arg(a8).
arg(a10).
arg(a20).
arg(a29).
arg(a34).
arg(a2).
arg(a15).
arg(a40).
arg(a49).
arg(a3).
arg(a9).
arg(a12).
arg(a27).
arg(a28).
arg(a48).
arg(a16).
arg(a19).
arg(a5).
arg(a7).
arg(a32).
arg(a6).
arg(a11).
arg(a18).
arg(a42).
arg(a30).
arg(a38).
arg(a47).
arg(a44).
arg(a17).
arg(a31).
arg(a33).
arg(a24).
arg(a23).
arg(a41).
arg(a14).
arg(a22).
arg(a13).
arg(a21).
arg(a43).
arg(a36).
arg(a39).
arg(a45).
arg(a25).
arg(a26).
arg(a46).
arg(a35).

att(a0,a37):-0.96.
att(a37,a47):-0.88.
att(a37,a48):-0.26.
att(a1,a4):-0.75.
att(a1,a8):-0.69.
att(a1,a10):-0.96.
att(a1,a20):-0.29.
att(a1,a29):-0.35.
att(a1,a34):-0.24.
att(a4,a16):-0.22.
att(a4,a19):-0.17.
att(a4,a37):-0.64.
att(a8,a37):-0.13.
att(a8,a44):-0.36.
att(a10,a24):-0.22.
att(a20,a36):-0.43.
att(a20,a38):-0.32.
att(a20,a41):-0.14.
att(a20,a44):-0.41.
att(a20,a45):-0.63.
att(a20,a47):-0.14.
att(a29,a31):-0.81.
att(a29,a39):-0.87.
att(a29,a44):-0.54.
att(a34,a39):-0.84.
att(a34,a48):-0.49.
att(a2,a10):-0.68.
att(a2,a15):-0.87.
att(a2,a40):-0.56.
att(a2,a49):-0.73.
att(a3,a9):-0.62.
att(a3,a12):-0.98.
att(a3,a27):-0.83.
att(a3,a28):-0.42.
att(a3,a48):-0.38.
att(a9,a11):-0.89.
att(a9,a17):-0.95.
att(a9,a28):-0.29.
att(a9,a31):-0.88.
att(a9,a33):-0.12.
att(a9,a48):-0.96.
att(a12,a14):-0.69.
att(a12,a15):-0.54.
att(a12,a18):-0.54.
att(a12,a22):-0.9.
att(a27,a40):-0.76.
att(a27,a44):-0.19.
att(a28,a38):-0.21.
att(a28,a40):-0.64.
att(a28,a45):-0.83.
att(a28,a46):-0.19.
att(a28,a48):-0.66.
att(a16,a36):-0.5.
att(a16,a49):-0.34.
att(a19,a20):-0.57.
att(a19,a22):-0.88.
att(a19,a27):-0.44.
att(a19,a30):-0.94.
att(a19,a32):-0.66.
att(a19,a37):-0.4.
att(a19,a39):-0.76.
att(a19,a48):-0.9.
att(a5,a7):-0.96.
att(a5,a12):-0.93.
att(a5,a15):-0.33.
att(a5,a16):-0.66.
att(a5,a32):-0.21.
att(a7,a12):-0.99.
att(a7,a15):-0.99.
att(a7,a18):-0.59.

# number of nodes = 50
# number of edges = 70
