arg(a0).
arg(a36).
arg(a1).
arg(a17).
arg(a21).
arg(a35).
arg(a40).
arg(a2).
arg(a16).
arg(a23).
arg(a29).
arg(a42).
arg(a43).
arg(a47).
arg(a3).
arg(a13).
arg(a26).
arg(a33).
arg(a39).
arg(a4).
arg(a10).
arg(a12).
arg(a34).
arg(a48).
arg(a5).
arg(a41).
arg(a44).
arg(a6).
arg(a25).
arg(a7).
arg(a28).
arg(a31).
arg(a45).
arg(a8).
arg(a19).
arg(a9).
arg(a30).
arg(a32).
arg(a37).
arg(a11).
arg(a14).
arg(a20).
arg(a15).
arg(a22).
arg(a18).
arg(a27).
arg(a24).
arg(a49).
arg(a38).

att(a0,a36):-0.27.
att(a36,a40):-0.61.
att(a1,a17):-0.98.
att(a1,a21):-0.17.
att(a1,a35):-0.24.
att(a1,a40):-0.28.
att(a17,a19):-0.56.
att(a17,a26):-0.34.
att(a17,a28):-0.83.
att(a17,a32):-0.18.
att(a17,a34):-0.35.
att(a17,a40):-0.61.
att(a21,a32):-0.58.
att(a21,a43):-0.32.
att(a40,a43):-0.44.
att(a40,a45):-0.38.
att(a2,a16):-0.5.
att(a2,a23):-0.29.
att(a2,a29):-0.24.
att(a2,a42):-0.69.
att(a2,a43):-0.95.
att(a2,a47):-0.31.
att(a16,a18):-0.46.
att(a16,a26):-0.69.
att(a16,a29):-0.64.
att(a16,a45):-0.26.
att(a23,a32):-0.8.
att(a23,a36):-0.83.
att(a29,a32):-0.78.
att(a29,a42):-0.98.
att(a42,a45):-0.16.
att(a43,a44):-0.13.
att(a3,a13):-0.29.
att(a3,a23):-0.81.
att(a3,a26):-0.2.
att(a3,a33):-0.82.
att(a3,a39):-0.84.
att(a13,a25):-0.12.
att(a13,a31):-0.66.
att(a13,a40):-0.65.
att(a26,a47):-0.44.
att(a26,a49):-0.78.
att(a33,a43):-0.3.
att(a33,a49):-0.44.
att(a4,a10):-0.32.
att(a4,a12):-0.22.
att(a4,a23):-0.91.
att(a4,a34):-0.2.
att(a4,a48):-0.79.
att(a10,a23):-0.84.
att(a10,a25):-0.22.
att(a10,a30):-0.66.
att(a10,a32):-0.17.
att(a10,a33):-0.69.
att(a10,a35):-0.3.
att(a10,a37):-0.19.
att(a10,a39):-0.92.
att(a12,a36):-0.39.
att(a12,a44):-0.34.
att(a5,a16):-0.15.
att(a5,a39):-0.73.
att(a5,a41):-0.95.
att(a5,a44):-0.52.
att(a5,a47):-0.28.
att(a44,a48):-0.29.
att(a6,a25):-0.48.
att(a25,a37):-0.67.
att(a7,a28):-0.73.
att(a7,a31):-0.82.
att(a7,a39):-0.22.

# number of nodes = 49
# number of edges = 70
