arg(a0).
arg(a41).
arg(a1).
arg(a14).
arg(a34).
arg(a40).
arg(a45).
arg(a2).
arg(a3).
arg(a7).
arg(a12).
arg(a18).
arg(a23).
arg(a30).
arg(a4).
arg(a24).
arg(a5).
arg(a17).
arg(a28).
arg(a35).
arg(a49).
arg(a6).
arg(a13).
arg(a19).
arg(a42).
arg(a46).
arg(a22).
arg(a32).
arg(a8).
arg(a21).
arg(a38).
arg(a47).
arg(a9).
arg(a10).
arg(a11).
arg(a16).
arg(a15).
arg(a48).
arg(a37).
arg(a25).
arg(a31).
arg(a33).
arg(a20).
arg(a26).
arg(a43).
arg(a29).
arg(a36).
arg(a27).
arg(a39).

att(a0,a41):-0.95.
att(a1,a14):-0.19.
att(a1,a34):-0.37.
att(a1,a40):-0.24.
att(a1,a45):-0.9.
att(a14,a24):-0.34.
att(a14,a28):-0.33.
att(a45,a46):-0.42.
att(a2,a14):-0.47.
att(a3,a7):-0.82.
att(a3,a12):-0.12.
att(a3,a18):-0.13.
att(a3,a23):-0.25.
att(a3,a30):-0.84.
att(a3,a34):-0.81.
att(a3,a41):-0.83.
att(a7,a12):-0.67.
att(a7,a17):-0.94.
att(a7,a22):-0.44.
att(a7,a24):-0.87.
att(a7,a30):-0.86.
att(a7,a32):-0.14.
att(a7,a41):-0.58.
att(a18,a25):-0.58.
att(a18,a32):-0.27.
att(a23,a29):-0.41.
att(a23,a36):-0.16.
att(a23,a45):-0.41.
att(a23,a47):-0.49.
att(a30,a43):-0.66.
att(a30,a46):-0.53.
att(a30,a48):-0.15.
att(a4,a24):-0.5.
att(a4,a34):-0.75.
att(a24,a25):-0.47.
att(a24,a29):-0.8.
att(a24,a40):-0.97.
att(a5,a14):-0.97.
att(a5,a17):-0.73.
att(a5,a28):-0.29.
att(a5,a35):-0.6.
att(a5,a45):-0.57.
att(a5,a49):-0.86.
att(a17,a23):-0.58.
att(a17,a25):-0.43.
att(a17,a40):-0.64.
att(a28,a32):-0.11.
att(a35,a41):-0.35.
att(a6,a13):-0.6.
att(a6,a19):-0.29.
att(a6,a30):-0.11.
att(a6,a42):-0.69.
att(a6,a46):-0.66.
att(a13,a15):-0.51.
att(a13,a28):-0.6.
att(a13,a46):-0.9.
att(a13,a48):-0.83.
att(a19,a30):-0.72.
att(a19,a31):-0.71.
att(a19,a33):-0.52.
att(a19,a46):-0.69.
att(a22,a24):-0.42.
att(a22,a32):-0.15.
att(a22,a43):-0.61.
att(a22,a47):-0.35.
att(a32,a34):-0.91.
att(a32,a35):-0.34.
att(a32,a45):-0.71.
att(a8,a17):-0.19.
att(a8,a21):-0.44.

# number of nodes = 49
# number of edges = 70
