arg(a0).
arg(a46).
arg(a1).
arg(a27).
arg(a34).
arg(a35).
arg(a37).
arg(a2).
arg(a19).
arg(a22).
arg(a31).
arg(a43).
arg(a48).
arg(a3).
arg(a38).
arg(a4).
arg(a11).
arg(a16).
arg(a17).
arg(a25).
arg(a36).
arg(a40).
arg(a41).
arg(a5).
arg(a28).
arg(a32).
arg(a6).
arg(a8).
arg(a9).
arg(a13).
arg(a7).
arg(a23).
arg(a49).
arg(a30).
arg(a12).
arg(a18).
arg(a24).
arg(a33).
arg(a10).
arg(a14).
arg(a42).
arg(a21).
arg(a20).
arg(a45).
arg(a15).
arg(a26).
arg(a39).
arg(a44).
arg(a47).
arg(a29).

att(a0,a46):-0.45.
att(a1,a27):-0.28.
att(a1,a34):-0.75.
att(a1,a35):-0.21.
att(a1,a37):-0.96.
att(a27,a37):-0.7.
att(a34,a40):-0.81.
att(a34,a46):-0.58.
att(a35,a39):-0.1.
att(a35,a43):-0.17.
att(a37,a46):-0.46.
att(a37,a48):-0.43.
att(a2,a19):-0.69.
att(a2,a22):-0.21.
att(a2,a31):-0.58.
att(a2,a43):-0.2.
att(a2,a48):-0.96.
att(a19,a22):-0.46.
att(a19,a33):-0.77.
att(a22,a30):-0.47.
att(a22,a32):-0.92.
att(a22,a41):-0.59.
att(a22,a43):-0.59.
att(a31,a32):-0.11.
att(a43,a44):-0.78.
att(a3,a38):-0.88.
att(a3,a43):-0.16.
att(a4,a11):-0.13.
att(a4,a16):-0.33.
att(a4,a17):-0.61.
att(a4,a25):-0.5.
att(a4,a36):-0.74.
att(a4,a40):-0.49.
att(a4,a41):-0.67.
att(a11,a21):-0.83.
att(a11,a31):-0.9.
att(a16,a21):-0.93.
att(a16,a41):-0.99.
att(a16,a43):-0.35.
att(a17,a33):-0.37.
att(a17,a38):-0.11.
att(a17,a39):-0.87.
att(a25,a34):-0.67.
att(a36,a46):-0.62.
att(a40,a48):-0.52.
att(a5,a17):-0.8.
att(a5,a28):-0.39.
att(a5,a32):-0.55.
att(a5,a48):-0.66.
att(a28,a35):-0.98.
att(a28,a37):-0.41.
att(a28,a42):-0.78.
att(a32,a35):-0.37.
att(a6,a8):-0.46.
att(a6,a9):-0.65.
att(a6,a13):-0.21.
att(a6,a46):-0.37.
att(a8,a19):-0.8.
att(a8,a30):-0.67.
att(a9,a12):-0.44.
att(a9,a16):-0.49.
att(a9,a18):-0.14.
att(a9,a22):-0.44.
att(a9,a24):-0.3.
att(a9,a30):-0.69.
att(a9,a33):-0.79.
att(a9,a36):-0.23.
att(a13,a20):-0.24.
att(a13,a35):-0.97.
att(a13,a45):-0.99.

# number of nodes = 50
# number of edges = 70
