arg(a0).
arg(a21).
arg(a1).
arg(a2).
arg(a4).
arg(a8).
arg(a23).
arg(a25).
arg(a31).
arg(a37).
arg(a17).
arg(a18).
arg(a19).
arg(a24).
arg(a3).
arg(a10).
arg(a26).
arg(a28).
arg(a33).
arg(a38).
arg(a5).
arg(a6).
arg(a7).
arg(a29).
arg(a40).
arg(a44).
arg(a11).
arg(a30).
arg(a49).
arg(a9).
arg(a39).
arg(a47).
arg(a32).
arg(a12).
arg(a46).
arg(a20).
arg(a14).
arg(a15).
arg(a16).
arg(a27).
arg(a43).
arg(a36).
arg(a41).
arg(a22).
arg(a34).
arg(a45).
arg(a48).
arg(a35).
arg(a42).

att(a0,a21):-0.89.
att(a21,a22):-0.46.
att(a21,a25):-0.3.
att(a21,a26):-0.82.
att(a21,a34):-0.63.
att(a1,a2):-0.13.
att(a1,a4):-0.89.
att(a1,a8):-0.75.
att(a1,a23):-0.5.
att(a1,a25):-0.45.
att(a1,a31):-0.84.
att(a1,a37):-0.17.
att(a2,a17):-0.28.
att(a2,a18):-0.53.
att(a2,a19):-0.7.
att(a2,a24):-0.19.
att(a2,a31):-0.92.
att(a4,a10):-0.59.
att(a4,a26):-0.41.
att(a4,a28):-0.78.
att(a4,a33):-0.45.
att(a4,a38):-0.47.
att(a8,a11):-0.24.
att(a8,a19):-0.79.
att(a8,a30):-0.32.
att(a8,a49):-0.31.
att(a23,a33):-0.77.
att(a23,a34):-0.95.
att(a25,a33):-0.28.
att(a31,a38):-0.89.
att(a31,a46):-0.83.
att(a31,a48):-0.31.
att(a37,a39):-0.13.
att(a17,a18):-0.3.
att(a17,a24):-0.2.
att(a17,a31):-0.76.
att(a17,a32):-0.27.
att(a17,a43):-0.43.
att(a17,a46):-0.22.
att(a18,a26):-0.56.
att(a18,a36):-0.65.
att(a18,a38):-0.86.
att(a19,a41):-0.48.
att(a24,a30):-0.49.
att(a24,a45):-0.86.
att(a3,a23):-0.55.
att(a3,a31):-0.55.
att(a10,a17):-0.24.
att(a10,a23):-0.59.
att(a10,a32):-0.49.
att(a10,a39):-0.82.
att(a26,a40):-0.74.
att(a28,a44):-0.58.
att(a28,a46):-0.16.
att(a28,a49):-0.4.
att(a33,a43):-0.17.
att(a38,a43):-0.69.
att(a5,a8):-0.57.
att(a5,a24):-0.88.
att(a6,a19):-0.91.
att(a6,a37):-0.29.
att(a7,a21):-0.36.
att(a7,a26):-0.49.
att(a7,a29):-0.8.
att(a7,a33):-0.11.
att(a7,a40):-0.2.
att(a7,a44):-0.36.
att(a29,a37):-0.41.
att(a40,a42):-0.98.
att(a11,a12):-0.42.

# number of nodes = 49
# number of edges = 70
