arg(a0).
arg(a35).
arg(a1).
arg(a25).
arg(a46).
arg(a2).
arg(a5).
arg(a17).
arg(a31).
arg(a41).
arg(a3).
arg(a6).
arg(a15).
arg(a42).
arg(a44).
arg(a4).
arg(a12).
arg(a24).
arg(a30).
arg(a26).
arg(a38).
arg(a8).
arg(a27).
arg(a29).
arg(a32).
arg(a33).
arg(a37).
arg(a40).
arg(a7).
arg(a45).
arg(a28).
arg(a43).
arg(a9).
arg(a14).
arg(a19).
arg(a10).
arg(a16).
arg(a20).
arg(a34).
arg(a11).
arg(a18).
arg(a13).
arg(a22).
arg(a49).
arg(a23).
arg(a47).
arg(a48).
arg(a36).
arg(a39).
arg(a21).

att(a0,a35):-0.24.
att(a1,a25):-0.95.
att(a1,a46):-0.26.
att(a25,a39):-0.8.
att(a2,a5):-0.66.
att(a2,a17):-0.75.
att(a2,a31):-0.34.
att(a2,a41):-0.53.
att(a5,a26):-0.13.
att(a5,a31):-0.8.
att(a5,a38):-0.53.
att(a5,a42):-0.44.
att(a17,a23):-0.69.
att(a17,a30):-0.7.
att(a17,a43):-0.83.
att(a17,a47):-0.88.
att(a17,a48):-0.68.
att(a31,a39):-0.46.
att(a31,a40):-0.74.
att(a31,a41):-0.57.
att(a3,a6):-0.89.
att(a3,a15):-0.95.
att(a3,a42):-0.21.
att(a3,a44):-0.15.
att(a6,a8):-0.54.
att(a6,a24):-0.64.
att(a6,a26):-0.84.
att(a6,a27):-0.35.
att(a6,a29):-0.4.
att(a6,a31):-0.67.
att(a6,a32):-0.94.
att(a6,a33):-0.46.
att(a6,a37):-0.91.
att(a6,a40):-0.79.
att(a6,a41):-0.71.
att(a6,a42):-0.63.
att(a15,a28):-0.52.
att(a15,a30):-0.96.
att(a15,a34):-0.73.
att(a15,a49):-0.14.
att(a4,a12):-0.68.
att(a4,a24):-0.83.
att(a4,a30):-0.65.
att(a12,a18):-0.3.
att(a12,a24):-0.96.
att(a12,a40):-0.74.
att(a24,a37):-0.94.
att(a26,a38):-0.39.
att(a38,a42):-0.68.
att(a38,a47):-0.18.
att(a8,a24):-0.57.
att(a8,a25):-0.16.
att(a8,a28):-0.85.
att(a8,a40):-0.12.
att(a8,a43):-0.74.
att(a27,a32):-0.96.
att(a29,a43):-0.18.
att(a32,a34):-0.86.
att(a33,a37):-0.48.
att(a33,a41):-0.75.
att(a33,a45):-0.37.
att(a33,a47):-0.65.
att(a7,a45):-0.15.
att(a45,a48):-0.6.
att(a28,a31):-0.67.
att(a9,a14):-0.82.
att(a9,a19):-0.76.
att(a9,a46):-0.26.
att(a14,a22):-0.59.
att(a14,a28):-0.21.
att(a14,a38):-0.77.
att(a19,a31):-0.42.
att(a19,a36):-0.56.
att(a19,a48):-0.88.
att(a10,a16):-0.36.

# number of nodes = 50
# number of edges = 75
