arg(a0).
arg(a28).
arg(a1).
arg(a15).
arg(a20).
arg(a22).
arg(a42).
arg(a48).
arg(a49).
arg(a2).
arg(a19).
arg(a27).
arg(a47).
arg(a3).
arg(a7).
arg(a40).
arg(a45).
arg(a4).
arg(a11).
arg(a46).
arg(a5).
arg(a33).
arg(a6).
arg(a23).
arg(a26).
arg(a31).
arg(a32).
arg(a14).
arg(a8).
arg(a39).
arg(a9).
arg(a10).
arg(a13).
arg(a17).
arg(a12).
arg(a18).
arg(a37).
arg(a21).
arg(a38).
arg(a16).
arg(a34).
arg(a25).
arg(a35).
arg(a29).
arg(a30).
arg(a24).
arg(a36).
arg(a43).
arg(a41).
arg(a44).

att(a0,a28):-0.86.
att(a28,a30):-0.11.
att(a28,a31):-0.23.
att(a28,a41):-0.51.
att(a28,a49):-0.21.
att(a1,a15):-0.61.
att(a1,a20):-0.49.
att(a1,a22):-0.35.
att(a1,a28):-0.36.
att(a1,a42):-0.41.
att(a1,a48):-0.62.
att(a1,a49):-0.82.
att(a15,a32):-0.75.
att(a20,a25):-0.64.
att(a20,a29):-0.16.
att(a20,a34):-0.5.
att(a22,a30):-0.48.
att(a22,a31):-0.6.
att(a22,a40):-0.94.
att(a22,a46):-0.24.
att(a42,a45):-0.77.
att(a42,a47):-0.72.
att(a2,a19):-0.47.
att(a2,a27):-0.31.
att(a2,a28):-0.29.
att(a2,a47):-0.8.
att(a19,a26):-0.49.
att(a19,a33):-0.25.
att(a19,a34):-0.19.
att(a19,a42):-0.49.
att(a19,a47):-0.57.
att(a27,a30):-0.83.
att(a27,a43):-0.99.
att(a3,a7):-0.81.
att(a3,a28):-0.74.
att(a3,a40):-0.81.
att(a3,a45):-0.23.
att(a7,a14):-0.62.
att(a7,a32):-0.96.
att(a40,a41):-0.96.
att(a40,a47):-0.74.
att(a4,a11):-0.97.
att(a4,a19):-0.17.
att(a4,a46):-0.31.
att(a4,a47):-0.36.
att(a11,a17):-0.53.
att(a11,a19):-0.21.
att(a11,a27):-0.45.
att(a11,a31):-0.96.
att(a5,a27):-0.88.
att(a5,a33):-0.72.
att(a5,a42):-0.64.
att(a5,a45):-0.46.
att(a5,a47):-0.26.
att(a33,a36):-0.65.
att(a33,a48):-0.75.
att(a6,a23):-0.62.
att(a6,a26):-0.3.
att(a6,a28):-0.92.
att(a6,a31):-0.71.
att(a6,a32):-0.96.
att(a6,a42):-0.77.
att(a6,a46):-0.55.
att(a23,a24):-0.72.
att(a23,a48):-0.7.
att(a26,a34):-0.86.
att(a26,a35):-0.93.
att(a31,a33):-0.53.
att(a31,a36):-0.67.
att(a31,a44):-0.37.
att(a31,a45):-0.54.
att(a32,a46):-0.11.
att(a14,a17):-0.28.
att(a14,a23):-0.89.
att(a14,a38):-0.73.

# number of nodes = 50
# number of edges = 75
