arg(a0).
arg(a19).
arg(a1).
arg(a33).
arg(a35).
arg(a39).
arg(a2).
arg(a4).
arg(a21).
arg(a28).
arg(a36).
arg(a43).
arg(a47).
arg(a3).
arg(a30).
arg(a32).
arg(a13).
arg(a17).
arg(a37).
arg(a5).
arg(a6).
arg(a24).
arg(a27).
arg(a45).
arg(a7).
arg(a15).
arg(a18).
arg(a20).
arg(a34).
arg(a8).
arg(a9).
arg(a44).
arg(a48).
arg(a10).
arg(a11).
arg(a12).
arg(a26).
arg(a38).
arg(a14).
arg(a40).
arg(a16).
arg(a23).
arg(a46).
arg(a25).
arg(a31).
arg(a42).
arg(a41).
arg(a22).
arg(a49).
arg(a29).

att(a0,a19):-0.12.
att(a19,a31):-0.14.
att(a1,a33):-0.36.
att(a1,a35):-0.16.
att(a1,a39):-0.96.
att(a33,a46):-0.83.
att(a39,a40):-0.88.
att(a39,a49):-0.17.
att(a2,a4):-0.56.
att(a2,a19):-0.24.
att(a2,a21):-0.69.
att(a2,a28):-0.92.
att(a2,a36):-0.38.
att(a2,a43):-0.81.
att(a2,a47):-0.21.
att(a4,a13):-0.65.
att(a4,a17):-0.9.
att(a4,a37):-0.41.
att(a21,a39):-0.31.
att(a21,a41):-0.49.
att(a21,a44):-0.69.
att(a28,a42):-0.13.
att(a3,a30):-0.63.
att(a3,a32):-0.94.
att(a3,a47):-0.53.
att(a13,a26):-0.64.
att(a13,a36):-0.34.
att(a13,a37):-0.39.
att(a13,a38):-0.49.
att(a13,a39):-0.27.
att(a13,a44):-0.39.
att(a13,a45):-0.52.
att(a17,a23):-0.48.
att(a17,a44):-0.94.
att(a17,a46):-0.75.
att(a37,a40):-0.24.
att(a5,a6):-0.19.
att(a5,a30):-0.82.
att(a6,a24):-0.9.
att(a6,a27):-0.89.
att(a6,a33):-0.44.
att(a6,a45):-0.34.
att(a24,a27):-0.81.
att(a24,a30):-0.96.
att(a24,a44):-0.45.
att(a27,a29):-0.65.
att(a27,a33):-0.63.
att(a27,a46):-0.85.
att(a45,a48):-0.65.
att(a7,a15):-0.66.
att(a7,a17):-0.39.
att(a7,a18):-0.4.
att(a7,a20):-0.32.
att(a7,a28):-0.16.
att(a7,a33):-0.26.
att(a7,a34):-0.46.
att(a15,a40):-0.19.
att(a15,a43):-0.71.
att(a15,a47):-0.75.
att(a18,a21):-0.7.
att(a18,a25):-0.96.
att(a18,a46):-0.18.
att(a20,a42):-0.68.
att(a34,a39):-0.54.
att(a34,a44):-0.95.
att(a8,a9):-0.19.
att(a8,a24):-0.8.
att(a8,a32):-0.33.
att(a8,a44):-0.2.
att(a9,a48):-0.61.
att(a10,a18):-0.22.
att(a10,a28):-0.62.
att(a11,a32):-0.15.
att(a11,a43):-0.15.
att(a12,a20):-0.43.

# number of nodes = 50
# number of edges = 75
