arg(a0).
arg(a37).
arg(a1).
arg(a13).
arg(a47).
arg(a48).
arg(a2).
arg(a5).
arg(a6).
arg(a3).
arg(a24).
arg(a29).
arg(a30).
arg(a36).
arg(a39).
arg(a4).
arg(a9).
arg(a17).
arg(a20).
arg(a40).
arg(a10).
arg(a11).
arg(a15).
arg(a19).
arg(a23).
arg(a31).
arg(a46).
arg(a16).
arg(a33).
arg(a49).
arg(a7).
arg(a21).
arg(a8).
arg(a12).
arg(a27).
arg(a34).
arg(a38).
arg(a22).
arg(a32).
arg(a41).
arg(a43).
arg(a14).
arg(a18).
arg(a25).
arg(a44).
arg(a26).
arg(a35).
arg(a28).
arg(a42).
arg(a45).

att(a0,a37):-0.74.
att(a1,a13):-0.29.
att(a1,a47):-0.12.
att(a1,a48):-0.5.
att(a13,a17):-0.27.
att(a13,a41):-0.16.
att(a13,a43):-0.57.
att(a47,a48):-0.36.
att(a2,a5):-0.35.
att(a2,a6):-0.38.
att(a2,a47):-0.36.
att(a5,a10):-0.17.
att(a5,a11):-0.76.
att(a5,a15):-0.42.
att(a5,a19):-0.8.
att(a5,a20):-0.92.
att(a5,a23):-0.51.
att(a5,a31):-0.82.
att(a5,a46):-0.77.
att(a5,a48):-0.85.
att(a6,a13):-0.47.
att(a6,a15):-1.0.
att(a6,a16):-0.33.
att(a6,a30):-0.19.
att(a6,a31):-0.65.
att(a6,a33):-0.91.
att(a6,a40):-0.29.
att(a6,a49):-0.98.
att(a3,a24):-0.81.
att(a3,a29):-0.24.
att(a3,a30):-0.53.
att(a3,a36):-0.39.
att(a3,a39):-0.82.
att(a24,a26):-0.27.
att(a24,a33):-0.39.
att(a24,a47):-0.32.
att(a29,a41):-0.23.
att(a29,a46):-0.23.
att(a30,a37):-0.15.
att(a30,a41):-0.65.
att(a30,a42):-0.83.
att(a30,a43):-0.79.
att(a30,a48):-0.31.
att(a36,a37):-0.13.
att(a36,a38):-0.94.
att(a36,a49):-0.53.
att(a4,a9):-0.32.
att(a4,a17):-0.32.
att(a4,a20):-0.66.
att(a4,a39):-0.64.
att(a4,a40):-0.37.
att(a9,a20):-0.57.
att(a9,a27):-0.24.
att(a9,a36):-0.55.
att(a9,a38):-0.32.
att(a9,a39):-0.69.
att(a9,a49):-0.46.
att(a17,a22):-0.64.
att(a17,a25):-0.21.
att(a17,a36):-0.63.
att(a20,a25):-0.77.
att(a20,a43):-0.55.
att(a40,a41):-0.98.
att(a10,a13):-0.97.
att(a10,a27):-0.12.
att(a11,a22):-0.92.
att(a11,a23):-0.5.
att(a11,a34):-0.65.
att(a11,a39):-0.74.
att(a15,a20):-0.34.
att(a15,a21):-0.25.
att(a23,a29):-0.97.
att(a23,a31):-0.35.
att(a23,a33):-0.32.
att(a23,a44):-0.78.
att(a31,a49):-0.54.
att(a16,a18):-0.78.
att(a16,a25):-0.55.
att(a16,a32):-0.57.
att(a16,a33):-0.31.
att(a33,a34):-0.12.
att(a33,a39):-0.37.
att(a33,a43):-0.79.
att(a7,a21):-0.8.
att(a7,a23):-0.22.
att(a7,a29):-0.35.
att(a21,a36):-0.85.
att(a21,a40):-0.12.
att(a8,a12):-0.44.
att(a8,a15):-0.64.
att(a8,a27):-0.1.

# number of nodes = 50
# number of edges = 91
