arg(a0).
arg(a35).
arg(a1).
arg(a3).
arg(a9).
arg(a23).
arg(a29).
arg(a36).
arg(a47).
arg(a49).
arg(a2).
arg(a7).
arg(a16).
arg(a6).
arg(a24).
arg(a4).
arg(a10).
arg(a12).
arg(a13).
arg(a31).
arg(a37).
arg(a40).
arg(a41).
arg(a5).
arg(a19).
arg(a32).
arg(a21).
arg(a8).
arg(a15).
arg(a22).
arg(a25).
arg(a27).
arg(a45).
arg(a28).
arg(a34).
arg(a11).
arg(a39).
arg(a42).
arg(a46).
arg(a38).
arg(a14).
arg(a48).
arg(a17).
arg(a26).
arg(a44).
arg(a18).
arg(a30).
arg(a20).
arg(a33).
arg(a43).

att(a0,a35):-0.75.
att(a35,a36):-0.21.
att(a35,a43):-0.36.
att(a1,a3):-0.15.
att(a1,a9):-0.6.
att(a1,a23):-0.53.
att(a1,a29):-0.32.
att(a1,a36):-0.41.
att(a1,a47):-0.82.
att(a1,a49):-0.55.
att(a3,a6):-0.88.
att(a3,a24):-1.0.
att(a9,a28):-0.52.
att(a9,a34):-0.54.
att(a29,a36):-0.76.
att(a29,a39):-0.44.
att(a36,a48):-0.5.
att(a2,a7):-0.29.
att(a2,a16):-0.54.
att(a2,a29):-0.7.
att(a7,a32):-0.57.
att(a16,a26):-0.58.
att(a16,a34):-0.21.
att(a16,a46):-0.62.
att(a16,a47):-0.81.
att(a6,a21):-0.51.
att(a6,a36):-0.15.
att(a6,a47):-0.41.
att(a24,a30):-0.83.
att(a24,a33):-0.59.
att(a4,a10):-0.52.
att(a4,a12):-0.97.
att(a4,a13):-0.92.
att(a4,a31):-0.6.
att(a4,a36):-0.15.
att(a4,a37):-0.19.
att(a4,a40):-0.37.
att(a4,a41):-0.51.
att(a10,a22):-0.7.
att(a10,a24):-0.46.
att(a10,a34):-0.41.
att(a10,a41):-0.81.
att(a12,a21):-0.81.
att(a12,a29):-0.99.
att(a12,a35):-0.37.
att(a12,a42):-0.13.
att(a12,a46):-0.7.
att(a13,a16):-0.55.
att(a13,a38):-0.13.
att(a13,a39):-0.1.
att(a37,a39):-0.55.
att(a37,a43):-0.82.
att(a5,a19):-0.81.
att(a5,a31):-0.64.
att(a5,a32):-0.12.
att(a19,a23):-0.51.
att(a19,a37):-0.8.
att(a19,a41):-0.63.
att(a32,a40):-0.49.
att(a21,a25):-0.18.
att(a21,a26):-0.17.
att(a21,a36):-0.88.
att(a21,a40):-0.54.
att(a21,a41):-0.13.
att(a21,a45):-0.33.
att(a21,a47):-0.38.
att(a8,a15):-0.19.
att(a8,a22):-0.8.
att(a8,a25):-0.44.
att(a8,a27):-0.95.
att(a8,a32):-0.55.
att(a8,a45):-0.77.
att(a15,a17):-0.24.
att(a15,a28):-0.63.
att(a15,a48):-0.62.
att(a22,a27):-0.61.
att(a22,a29):-0.44.
att(a22,a33):-0.66.
att(a22,a44):-0.25.
att(a22,a45):-0.14.

# number of nodes = 50
# number of edges = 80
