arg(a0).
arg(a2).
arg(a1).
arg(a8).
arg(a17).
arg(a21).
arg(a28).
arg(a39).
arg(a7).
arg(a12).
arg(a22).
arg(a33).
arg(a37).
arg(a41).
arg(a42).
arg(a3).
arg(a6).
arg(a11).
arg(a34).
arg(a44).
arg(a4).
arg(a10).
arg(a27).
arg(a5).
arg(a29).
arg(a20).
arg(a23).
arg(a26).
arg(a45).
arg(a30).
arg(a25).
arg(a9).
arg(a14).
arg(a35).
arg(a46).
arg(a32).
arg(a18).
arg(a13).
arg(a36).
arg(a40).
arg(a47).
arg(a49).
arg(a15).
arg(a38).
arg(a16).
arg(a43).
arg(a19).
arg(a48).
arg(a24).
arg(a31).

att(a0,a2):-0.55.
att(a2,a7):-0.37.
att(a2,a12):-0.19.
att(a2,a22):-0.6.
att(a2,a28):-0.84.
att(a2,a33):-0.57.
att(a2,a37):-0.35.
att(a2,a41):-0.83.
att(a2,a42):-0.72.
att(a1,a8):-0.47.
att(a1,a17):-0.16.
att(a1,a21):-0.84.
att(a1,a28):-0.36.
att(a1,a39):-0.64.
att(a8,a25):-0.7.
att(a8,a26):-0.36.
att(a8,a37):-0.33.
att(a17,a22):-0.5.
att(a17,a23):-0.88.
att(a17,a26):-0.36.
att(a17,a39):-0.28.
att(a17,a47):-0.52.
att(a21,a34):-0.52.
att(a21,a43):-0.76.
att(a21,a44):-0.7.
att(a21,a49):-1.0.
att(a28,a45):-0.82.
att(a39,a44):-0.55.
att(a7,a27):-0.21.
att(a7,a29):-0.59.
att(a7,a30):-0.3.
att(a7,a39):-0.79.
att(a7,a44):-0.56.
att(a12,a32):-0.57.
att(a12,a34):-0.42.
att(a12,a41):-0.41.
att(a22,a29):-0.77.
att(a22,a32):-0.53.
att(a22,a47):-0.13.
att(a33,a35):-0.61.
att(a37,a39):-0.33.
att(a41,a46):-0.3.
att(a3,a6):-0.88.
att(a3,a11):-0.9.
att(a3,a12):-0.52.
att(a3,a34):-0.62.
att(a3,a37):-0.88.
att(a3,a44):-0.92.
att(a6,a20):-0.84.
att(a6,a23):-0.98.
att(a6,a26):-0.29.
att(a6,a45):-0.86.
att(a11,a18):-0.35.
att(a11,a20):-0.71.
att(a11,a37):-0.99.
att(a34,a46):-0.56.
att(a34,a48):-0.59.
att(a4,a10):-0.35.
att(a4,a12):-0.29.
att(a4,a27):-0.96.
att(a10,a30):-0.69.
att(a10,a32):-0.44.
att(a10,a41):-0.53.
att(a10,a42):-0.7.
att(a10,a44):-0.31.
att(a27,a30):-0.79.
att(a27,a31):-0.76.
att(a27,a44):-0.68.
att(a27,a48):-0.78.
att(a5,a22):-0.13.
att(a5,a29):-0.8.
att(a5,a34):-0.35.
att(a5,a41):-0.53.
att(a20,a25):-0.38.
att(a20,a33):-0.3.
att(a20,a41):-0.35.
att(a20,a48):-0.83.
att(a23,a29):-0.32.
att(a23,a33):-0.55.
att(a23,a45):-0.78.

# number of nodes = 50
# number of edges = 80
