arg(a0).
arg(a9).
arg(a1).
arg(a12).
arg(a15).
arg(a32).
arg(a43).
arg(a44).
arg(a47).
arg(a2).
arg(a16).
arg(a23).
arg(a40).
arg(a3).
arg(a26).
arg(a33).
arg(a4).
arg(a5).
arg(a34).
arg(a39).
arg(a6).
arg(a19).
arg(a29).
arg(a13).
arg(a20).
arg(a22).
arg(a38).
arg(a7).
arg(a35).
arg(a8).
arg(a14).
arg(a18).
arg(a42).
arg(a36).
arg(a10).
arg(a21).
arg(a27).
arg(a41).
arg(a11).
arg(a24).
arg(a17).
arg(a49).
arg(a25).
arg(a46).
arg(a37).
arg(a45).
arg(a31).
arg(a28).
arg(a30).

att(a0,a9):-0.6.
att(a9,a26):-0.47.
att(a9,a36):-0.15.
att(a9,a39):-0.44.
att(a1,a12):-0.14.
att(a1,a15):-0.69.
att(a1,a32):-0.24.
att(a1,a43):-0.98.
att(a1,a44):-0.71.
att(a1,a47):-0.86.
att(a12,a15):-0.69.
att(a12,a17):-0.84.
att(a12,a49):-0.86.
att(a15,a19):-0.83.
att(a15,a42):-0.56.
att(a32,a40):-0.64.
att(a2,a9):-0.25.
att(a2,a16):-0.25.
att(a2,a23):-0.5.
att(a2,a40):-0.26.
att(a16,a20):-0.22.
att(a16,a23):-0.31.
att(a16,a24):-0.62.
att(a16,a36):-0.83.
att(a16,a37):-0.99.
att(a16,a46):-0.33.
att(a23,a34):-0.39.
att(a23,a47):-0.35.
att(a3,a9):-0.91.
att(a3,a12):-0.13.
att(a3,a26):-0.4.
att(a3,a33):-0.85.
att(a26,a45):-0.39.
att(a33,a35):-0.65.
att(a33,a47):-0.35.
att(a4,a5):-0.81.
att(a4,a9):-0.5.
att(a4,a34):-0.69.
att(a4,a39):-0.66.
att(a5,a6):-0.65.
att(a5,a12):-0.79.
att(a5,a19):-0.18.
att(a5,a29):-0.59.
att(a5,a34):-0.41.
att(a5,a40):-0.19.
att(a34,a40):-0.55.
att(a34,a45):-0.66.
att(a39,a47):-0.18.
att(a6,a13):-0.29.
att(a6,a20):-0.57.
att(a6,a22):-0.52.
att(a6,a38):-0.25.
att(a19,a26):-0.67.
att(a19,a33):-0.68.
att(a19,a37):-0.45.
att(a19,a38):-0.83.
att(a19,a40):-0.39.
att(a13,a18):-0.58.
att(a13,a43):-0.79.
att(a20,a27):-0.82.
att(a20,a38):-0.4.
att(a20,a42):-0.12.
att(a38,a45):-0.38.
att(a38,a46):-0.29.
att(a7,a16):-0.87.
att(a7,a23):-0.27.
att(a7,a34):-0.98.
att(a7,a35):-0.1.
att(a35,a36):-0.54.
att(a35,a46):-0.35.
att(a8,a14):-0.62.
att(a8,a18):-0.89.
att(a8,a29):-0.43.
att(a8,a33):-0.24.
att(a8,a40):-0.23.

# number of nodes = 49
# number of edges = 75
