arg(a0).
arg(a14).
arg(a1).
arg(a16).
arg(a25).
arg(a31).
arg(a35).
arg(a37).
arg(a2).
arg(a13).
arg(a18).
arg(a3).
arg(a17).
arg(a23).
arg(a38).
arg(a45).
arg(a4).
arg(a11).
arg(a47).
arg(a5).
arg(a19).
arg(a32).
arg(a6).
arg(a30).
arg(a40).
arg(a7).
arg(a20).
arg(a33).
arg(a8).
arg(a46).
arg(a9).
arg(a36).
arg(a44).
arg(a10).
arg(a42).
arg(a12).
arg(a48).
arg(a34).
arg(a21).
arg(a39).
arg(a15).
arg(a28).
arg(a41).
arg(a27).
arg(a29).
arg(a22).
arg(a49).
arg(a26).
arg(a43).
arg(a24).

att(a0,a14):-0.43.
att(a14,a21):-0.89.
att(a14,a30):-0.39.
att(a14,a35):-0.68.
att(a14,a39):-0.7.
att(a14,a46):-0.88.
att(a1,a16):-0.38.
att(a1,a25):-0.84.
att(a1,a31):-0.82.
att(a1,a35):-0.55.
att(a1,a37):-0.57.
att(a16,a25):-0.91.
att(a16,a46):-0.43.
att(a25,a31):-0.83.
att(a25,a36):-0.64.
att(a25,a44):-0.9.
att(a25,a48):-0.44.
att(a37,a45):-0.6.
att(a2,a13):-0.97.
att(a2,a18):-0.46.
att(a13,a16):-0.61.
att(a13,a18):-0.2.
att(a13,a34):-0.38.
att(a18,a32):-0.24.
att(a18,a33):-0.58.
att(a18,a35):-0.19.
att(a18,a40):-0.2.
att(a3,a17):-0.25.
att(a3,a23):-0.73.
att(a3,a38):-0.6.
att(a3,a45):-0.86.
att(a17,a19):-0.19.
att(a17,a40):-0.4.
att(a17,a44):-0.93.
att(a23,a26):-0.93.
att(a23,a32):-0.91.
att(a23,a35):-0.78.
att(a23,a43):-0.71.
att(a23,a47):-0.14.
att(a23,a49):-0.66.
att(a38,a43):-0.3.
att(a4,a11):-0.35.
att(a4,a13):-0.61.
att(a4,a25):-0.53.
att(a4,a38):-0.7.
att(a4,a45):-0.83.
att(a4,a47):-0.25.
att(a11,a36):-0.4.
att(a47,a48):-0.28.
att(a5,a19):-0.69.
att(a5,a23):-0.6.
att(a5,a32):-0.3.
att(a19,a20):-0.95.
att(a19,a27):-0.61.
att(a19,a29):-0.54.
att(a6,a11):-0.48.
att(a6,a30):-0.77.
att(a6,a35):-0.88.
att(a6,a40):-0.54.
att(a30,a32):-0.37.
att(a30,a33):-0.56.
att(a30,a35):-0.56.
att(a30,a39):-0.94.
att(a30,a40):-0.9.
att(a7,a20):-0.54.
att(a7,a32):-0.98.
att(a7,a33):-0.48.
att(a20,a23):-0.67.
att(a20,a31):-0.31.
att(a20,a40):-0.71.
att(a33,a34):-0.23.
att(a33,a45):-0.14.
att(a8,a46):-0.19.
att(a9,a33):-0.42.
att(a9,a36):-0.76.

# number of nodes = 50
# number of edges = 75
