arg(a0).
arg(a7).
arg(a1).
arg(a25).
arg(a30).
arg(a2).
arg(a23).
arg(a27).
arg(a35).
arg(a41).
arg(a44).
arg(a3).
arg(a38).
arg(a4).
arg(a9).
arg(a19).
arg(a20).
arg(a31).
arg(a49).
arg(a5).
arg(a6).
arg(a16).
arg(a37).
arg(a46).
arg(a33).
arg(a48).
arg(a45).
arg(a8).
arg(a13).
arg(a15).
arg(a24).
arg(a40).
arg(a10).
arg(a11).
arg(a32).
arg(a12).
arg(a17).
arg(a14).
arg(a29).
arg(a36).
arg(a39).
arg(a43).
arg(a18).
arg(a22).
arg(a21).
arg(a26).
arg(a28).
arg(a47).
arg(a34).
arg(a42).

att(a0,a7):-0.15.
att(a7,a31):-0.35.
att(a7,a45):-0.6.
att(a1,a25):-0.85.
att(a1,a30):-0.13.
att(a25,a30):-0.65.
att(a25,a46):-0.27.
att(a30,a35):-0.7.
att(a30,a47):-0.86.
att(a2,a7):-0.9.
att(a2,a23):-0.83.
att(a2,a25):-0.65.
att(a2,a27):-0.54.
att(a2,a35):-0.82.
att(a2,a41):-0.57.
att(a2,a44):-0.15.
att(a23,a25):-0.75.
att(a23,a48):-0.23.
att(a27,a35):-0.65.
att(a27,a41):-0.13.
att(a27,a49):-0.21.
att(a35,a39):-0.8.
att(a35,a49):-0.37.
att(a3,a38):-0.15.
att(a38,a44):-0.19.
att(a4,a9):-0.16.
att(a4,a19):-0.67.
att(a4,a20):-0.79.
att(a4,a27):-0.63.
att(a4,a31):-0.92.
att(a4,a49):-0.54.
att(a9,a15):-0.34.
att(a9,a19):-0.29.
att(a9,a23):-0.58.
att(a9,a24):-0.59.
att(a9,a35):-0.87.
att(a9,a40):-0.66.
att(a19,a36):-0.49.
att(a20,a22):-0.3.
att(a20,a46):-0.18.
att(a20,a49):-0.87.
att(a31,a33):-0.11.
att(a31,a35):-0.69.
att(a31,a41):-0.65.
att(a5,a6):-0.54.
att(a5,a9):-0.72.
att(a5,a16):-0.92.
att(a5,a37):-0.7.
att(a5,a46):-0.71.
att(a6,a7):-0.86.
att(a6,a19):-0.79.
att(a6,a30):-0.72.
att(a6,a31):-0.69.
att(a6,a33):-0.63.
att(a6,a46):-0.73.
att(a6,a48):-0.82.
att(a16,a31):-0.23.
att(a16,a45):-0.55.
att(a46,a49):-0.61.
att(a33,a47):-0.98.
att(a8,a13):-0.69.
att(a8,a16):-0.29.
att(a8,a20):-0.18.
att(a8,a37):-0.88.
att(a15,a27):-0.22.
att(a15,a29):-0.34.
att(a15,a30):-0.14.
att(a15,a36):-0.17.
att(a15,a39):-0.66.
att(a15,a43):-0.47.
att(a24,a26):-0.38.
att(a24,a27):-0.21.
att(a24,a32):-0.5.
att(a40,a42):-0.74.
att(a10,a11):-0.6.

# number of nodes = 50
# number of edges = 75
