arg(a0).
arg(a29).
arg(a1).
arg(a9).
arg(a35).
arg(a40).
arg(a2).
arg(a4).
arg(a6).
arg(a20).
arg(a22).
arg(a26).
arg(a39).
arg(a3).
arg(a19).
arg(a27).
arg(a43).
arg(a45).
arg(a8).
arg(a30).
arg(a32).
arg(a46).
arg(a47).
arg(a5).
arg(a34).
arg(a42).
arg(a10).
arg(a24).
arg(a37).
arg(a44).
arg(a7).
arg(a14).
arg(a33).
arg(a15).
arg(a18).
arg(a28).
arg(a49).
arg(a21).
arg(a25).
arg(a11).
arg(a12).
arg(a23).
arg(a41).
arg(a13).
arg(a16).
arg(a38).
arg(a48).
arg(a31).
arg(a36).

att(a0,a29):-0.83.
att(a29,a33):-0.76.
att(a29,a39):-0.13.
att(a29,a43):-0.79.
att(a1,a9):-0.47.
att(a1,a35):-0.43.
att(a1,a40):-0.54.
att(a9,a15):-0.86.
att(a9,a18):-0.46.
att(a9,a28):-0.35.
att(a9,a33):-0.2.
att(a9,a49):-0.26.
att(a35,a38):-0.29.
att(a35,a44):-0.63.
att(a40,a44):-0.77.
att(a2,a4):-0.21.
att(a2,a6):-0.35.
att(a2,a20):-0.56.
att(a2,a22):-0.16.
att(a2,a26):-0.18.
att(a2,a39):-0.37.
att(a4,a8):-0.79.
att(a4,a20):-0.48.
att(a4,a30):-0.46.
att(a4,a32):-0.2.
att(a4,a46):-0.63.
att(a4,a47):-0.57.
att(a6,a10):-0.36.
att(a6,a24):-0.91.
att(a6,a37):-0.11.
att(a6,a44):-0.66.
att(a20,a27):-0.36.
att(a20,a37):-0.44.
att(a20,a46):-0.64.
att(a22,a31):-0.78.
att(a22,a32):-0.11.
att(a22,a38):-0.64.
att(a26,a36):-0.76.
att(a26,a39):-0.19.
att(a26,a44):-0.69.
att(a3,a19):-0.8.
att(a3,a20):-0.88.
att(a3,a27):-0.16.
att(a3,a35):-0.87.
att(a3,a43):-0.99.
att(a3,a45):-0.51.
att(a19,a24):-0.22.
att(a19,a38):-0.2.
att(a19,a48):-0.54.
att(a27,a36):-0.97.
att(a27,a39):-0.28.
att(a27,a43):-0.13.
att(a27,a44):-0.21.
att(a43,a49):-0.98.
att(a45,a48):-0.86.
att(a8,a27):-0.71.
att(a8,a32):-0.9.
att(a8,a33):-0.3.
att(a30,a36):-0.67.
att(a30,a40):-0.71.
att(a30,a44):-0.79.
att(a30,a45):-0.52.
att(a30,a49):-0.88.
att(a32,a38):-0.34.
att(a46,a48):-0.67.
att(a5,a6):-0.18.
att(a5,a8):-0.11.
att(a5,a27):-0.26.
att(a5,a34):-0.41.
att(a5,a42):-0.67.
att(a34,a36):-0.93.
att(a42,a45):-0.18.
att(a10,a21):-0.23.
att(a10,a25):-0.43.
att(a10,a26):-0.17.

# number of nodes = 49
# number of edges = 75
