arg(a0).
arg(a26).
arg(a1).
arg(a13).
arg(a43).
arg(a2).
arg(a19).
arg(a23).
arg(a27).
arg(a31).
arg(a38).
arg(a3).
arg(a5).
arg(a9).
arg(a14).
arg(a41).
arg(a4).
arg(a35).
arg(a6).
arg(a34).
arg(a49).
arg(a42).
arg(a44).
arg(a48).
arg(a7).
arg(a8).
arg(a36).
arg(a37).
arg(a17).
arg(a10).
arg(a20).
arg(a29).
arg(a11).
arg(a12).
arg(a45).
arg(a16).
arg(a32).
arg(a33).
arg(a39).
arg(a40).
arg(a47).
arg(a15).
arg(a18).
arg(a21).
arg(a24).
arg(a22).
arg(a25).
arg(a28).
arg(a30).
arg(a46).

att(a0,a26):-0.36.
att(a1,a13):-0.16.
att(a1,a43):-0.68.
att(a13,a16):-0.1.
att(a13,a32):-0.39.
att(a13,a33):-0.19.
att(a2,a19):-0.25.
att(a2,a23):-0.72.
att(a2,a27):-0.11.
att(a2,a31):-0.74.
att(a2,a38):-0.26.
att(a19,a23):-0.15.
att(a19,a40):-0.6.
att(a23,a25):-0.68.
att(a23,a26):-0.54.
att(a23,a44):-0.61.
att(a27,a48):-0.74.
att(a38,a41):-0.37.
att(a3,a5):-0.22.
att(a3,a9):-0.79.
att(a3,a14):-0.19.
att(a3,a19):-0.21.
att(a3,a41):-0.89.
att(a5,a6):-0.41.
att(a5,a9):-0.58.
att(a5,a19):-0.31.
att(a5,a34):-0.14.
att(a5,a43):-0.55.
att(a5,a49):-0.13.
att(a9,a17):-0.56.
att(a9,a26):-0.9.
att(a9,a34):-0.38.
att(a9,a42):-0.91.
att(a9,a49):-0.18.
att(a14,a31):-0.74.
att(a14,a39):-0.61.
att(a14,a40):-0.17.
att(a14,a47):-0.82.
att(a14,a48):-0.55.
att(a4,a5):-0.23.
att(a4,a13):-0.47.
att(a4,a26):-0.46.
att(a4,a31):-0.93.
att(a4,a35):-0.11.
att(a35,a39):-0.34.
att(a6,a19):-0.99.
att(a6,a42):-0.6.
att(a6,a44):-0.46.
att(a6,a48):-0.72.
att(a34,a36):-0.39.
att(a42,a46):-0.57.
att(a42,a48):-0.65.
att(a44,a45):-0.76.
att(a44,a48):-0.4.
att(a7,a43):-0.66.
att(a8,a35):-0.9.
att(a8,a36):-0.74.
att(a8,a37):-0.98.
att(a8,a42):-0.76.
att(a36,a40):-0.98.
att(a36,a43):-0.87.
att(a36,a47):-0.99.
att(a37,a42):-0.53.
att(a17,a20):-0.69.
att(a17,a34):-0.14.
att(a17,a48):-0.15.
att(a10,a13):-0.53.
att(a10,a20):-0.35.
att(a10,a29):-0.17.
att(a20,a24):-0.62.
att(a29,a42):-0.57.
att(a29,a48):-0.17.
att(a11,a17):-0.36.
att(a11,a34):-0.99.
att(a11,a37):-0.95.

# number of nodes = 50
# number of edges = 75
