arg(a0).
arg(a46).
arg(a1).
arg(a8).
arg(a11).
arg(a25).
arg(a28).
arg(a34).
arg(a38).
arg(a2).
arg(a15).
arg(a24).
arg(a29).
arg(a3).
arg(a12).
arg(a30).
arg(a32).
arg(a41).
arg(a4).
arg(a9).
arg(a35).
arg(a37).
arg(a5).
arg(a27).
arg(a6).
arg(a14).
arg(a7).
arg(a39).
arg(a43).
arg(a40).
arg(a45).
arg(a10).
arg(a17).
arg(a47).
arg(a13).
arg(a16).
arg(a21).
arg(a31).
arg(a18).
arg(a42).
arg(a23).
arg(a26).
arg(a49).
arg(a19).
arg(a20).
arg(a22).
arg(a48).
arg(a36).
arg(a44).

att(a0,a46):-0.19.
att(a1,a8):-0.13.
att(a1,a11):-0.84.
att(a1,a25):-0.44.
att(a1,a28):-0.65.
att(a1,a34):-0.7.
att(a1,a38):-0.22.
att(a1,a46):-0.25.
att(a8,a24):-0.52.
att(a8,a25):-0.37.
att(a8,a30):-0.69.
att(a8,a37):-0.52.
att(a8,a39):-0.97.
att(a11,a13):-0.46.
att(a11,a16):-0.99.
att(a11,a21):-0.28.
att(a11,a30):-0.72.
att(a25,a26):-0.59.
att(a25,a29):-0.93.
att(a25,a39):-0.44.
att(a25,a41):-0.68.
att(a28,a30):-0.95.
att(a28,a34):-0.55.
att(a34,a36):-0.53.
att(a34,a40):-0.14.
att(a38,a40):-0.97.
att(a2,a15):-0.97.
att(a2,a24):-0.31.
att(a2,a29):-0.48.
att(a15,a31):-0.5.
att(a15,a35):-0.49.
att(a15,a38):-0.34.
att(a15,a46):-0.14.
att(a24,a38):-0.9.
att(a24,a49):-0.57.
att(a29,a34):-0.98.
att(a29,a38):-0.21.
att(a3,a12):-0.25.
att(a3,a30):-0.47.
att(a3,a32):-0.63.
att(a3,a34):-0.57.
att(a3,a38):-0.25.
att(a3,a41):-0.2.
att(a12,a15):-0.26.
att(a12,a16):-0.42.
att(a12,a27):-0.52.
att(a12,a31):-0.48.
att(a12,a45):-0.81.
att(a30,a37):-0.32.
att(a30,a42):-0.49.
att(a30,a49):-0.85.
att(a32,a39):-0.21.
att(a41,a42):-0.82.
att(a41,a43):-0.82.
att(a4,a9):-0.41.
att(a4,a28):-0.39.
att(a4,a35):-0.53.
att(a4,a37):-0.77.
att(a9,a34):-0.92.
att(a9,a40):-0.6.
att(a9,a45):-0.55.
att(a35,a36):-0.43.
att(a37,a39):-0.67.
att(a37,a41):-0.99.
att(a5,a9):-0.72.
att(a5,a11):-0.28.
att(a5,a27):-0.28.
att(a5,a29):-0.19.
att(a27,a28):-0.7.
att(a27,a32):-0.49.
att(a27,a42):-0.74.
att(a6,a9):-0.57.
att(a6,a14):-0.77.
att(a6,a37):-0.84.
att(a14,a23):-0.85.

# number of nodes = 49
# number of edges = 75
