arg(a0).
arg(a27).
arg(a1).
arg(a14).
arg(a20).
arg(a28).
arg(a32).
arg(a35).
arg(a42).
arg(a45).
arg(a2).
arg(a5).
arg(a8).
arg(a11).
arg(a16).
arg(a17).
arg(a23).
arg(a3).
arg(a13).
arg(a4).
arg(a41).
arg(a26).
arg(a36).
arg(a6).
arg(a7).
arg(a25).
arg(a33).
arg(a48).
arg(a49).
arg(a39).
arg(a10).
arg(a19).
arg(a30).
arg(a44).
arg(a46).
arg(a12).
arg(a24).
arg(a43).
arg(a15).
arg(a47).
arg(a22).
arg(a18).
arg(a29).
arg(a40).
arg(a37).
arg(a31).
arg(a21).
arg(a38).
arg(a34).

att(a0,a27):-0.49.
att(a27,a28):-0.44.
att(a27,a30):-0.5.
att(a27,a36):-0.8.
att(a27,a42):-0.95.
att(a1,a14):-0.43.
att(a1,a20):-0.59.
att(a1,a28):-0.75.
att(a1,a32):-0.4.
att(a1,a35):-0.8.
att(a1,a42):-0.74.
att(a1,a45):-0.44.
att(a14,a17):-0.78.
att(a14,a24):-0.55.
att(a14,a36):-0.32.
att(a14,a43):-0.77.
att(a14,a49):-0.33.
att(a20,a44):-0.7.
att(a20,a47):-0.7.
att(a28,a35):-0.26.
att(a32,a44):-0.19.
att(a35,a37):-0.69.
att(a35,a39):-0.19.
att(a35,a44):-0.85.
att(a35,a46):-0.47.
att(a42,a43):-0.93.
att(a42,a44):-0.37.
att(a2,a5):-0.19.
att(a2,a8):-0.68.
att(a2,a11):-0.61.
att(a2,a16):-0.19.
att(a2,a17):-0.7.
att(a2,a23):-0.4.
att(a2,a28):-0.84.
att(a2,a45):-0.67.
att(a5,a14):-0.96.
att(a5,a26):-0.49.
att(a5,a36):-0.17.
att(a8,a26):-0.76.
att(a8,a39):-0.12.
att(a11,a13):-0.16.
att(a11,a25):-0.38.
att(a11,a44):-0.54.
att(a11,a45):-0.52.
att(a11,a46):-0.42.
att(a16,a22):-0.42.
att(a16,a27):-0.76.
att(a16,a48):-0.71.
att(a17,a18):-0.5.
att(a17,a24):-0.61.
att(a17,a29):-0.35.
att(a17,a40):-0.67.
att(a17,a42):-0.54.
att(a23,a36):-0.47.
att(a23,a49):-0.35.
att(a3,a13):-0.75.
att(a3,a17):-0.48.
att(a3,a42):-0.22.
att(a13,a19):-0.17.
att(a13,a24):-0.65.
att(a13,a43):-0.89.
att(a4,a14):-0.36.
att(a4,a41):-0.58.
att(a41,a45):-0.64.
att(a26,a41):-0.43.
att(a26,a42):-0.54.
att(a26,a49):-0.63.
att(a36,a46):-0.76.
att(a36,a47):-0.78.
att(a6,a7):-0.94.
att(a6,a8):-0.21.
att(a6,a25):-0.6.
att(a6,a33):-0.82.
att(a6,a41):-0.65.
att(a6,a48):-0.68.

# number of nodes = 49
# number of edges = 75
