arg(a0).
arg(a49).
arg(a1).
arg(a20).
arg(a21).
arg(a22).
arg(a25).
arg(a27).
arg(a2).
arg(a15).
arg(a24).
arg(a26).
arg(a29).
arg(a32).
arg(a43).
arg(a3).
arg(a10).
arg(a12).
arg(a18).
arg(a45).
arg(a4).
arg(a17).
arg(a33).
arg(a5).
arg(a30).
arg(a39).
arg(a6).
arg(a19).
arg(a34).
arg(a7).
arg(a8).
arg(a38).
arg(a9).
arg(a41).
arg(a11).
arg(a14).
arg(a42).
arg(a13).
arg(a46).
arg(a36).
arg(a44).
arg(a40).
arg(a47).
arg(a16).
arg(a28).
arg(a31).
arg(a35).
arg(a48).
arg(a37).
arg(a23).

att(a0,a49):-0.92.
att(a1,a20):-0.38.
att(a1,a21):-0.27.
att(a1,a22):-0.37.
att(a1,a25):-0.99.
att(a1,a27):-0.82.
att(a20,a28):-0.75.
att(a20,a34):-0.98.
att(a20,a42):-0.7.
att(a20,a48):-0.84.
att(a21,a30):-0.82.
att(a22,a31):-0.98.
att(a22,a36):-0.28.
att(a22,a37):-0.71.
att(a22,a44):-0.71.
att(a25,a27):-0.4.
att(a25,a31):-0.9.
att(a25,a38):-0.65.
att(a27,a31):-0.74.
att(a27,a38):-0.89.
att(a2,a15):-0.65.
att(a2,a22):-0.67.
att(a2,a24):-0.17.
att(a2,a26):-0.76.
att(a2,a29):-0.73.
att(a2,a32):-0.48.
att(a2,a43):-0.8.
att(a15,a18):-0.84.
att(a15,a25):-0.33.
att(a15,a36):-0.4.
att(a15,a40):-0.51.
att(a15,a47):-0.67.
att(a24,a28):-0.88.
att(a24,a30):-0.99.
att(a24,a41):-0.28.
att(a26,a29):-0.24.
att(a26,a36):-0.75.
att(a26,a39):-0.18.
att(a26,a43):-0.27.
att(a29,a44):-0.52.
att(a29,a49):-0.64.
att(a32,a36):-0.51.
att(a32,a46):-0.25.
att(a43,a48):-0.68.
att(a3,a10):-0.92.
att(a3,a12):-0.47.
att(a3,a18):-0.6.
att(a3,a45):-0.11.
att(a10,a15):-0.9.
att(a10,a41):-0.6.
att(a12,a18):-0.95.
att(a12,a29):-0.71.
att(a12,a33):-0.78.
att(a12,a41):-0.73.
att(a18,a21):-0.5.
att(a18,a40):-0.21.
att(a4,a17):-0.3.
att(a4,a24):-0.5.
att(a4,a33):-0.47.
att(a17,a19):-0.94.
att(a17,a28):-0.86.
att(a33,a40):-0.62.
att(a33,a46):-0.65.
att(a33,a47):-0.37.
att(a33,a48):-0.63.
att(a5,a30):-0.48.
att(a5,a39):-0.41.
att(a30,a42):-0.5.
att(a30,a45):-0.19.
att(a30,a49):-0.26.
att(a39,a44):-0.15.
att(a39,a48):-0.71.
att(a39,a49):-0.29.
att(a6,a18):-0.63.
att(a6,a19):-0.78.

# number of nodes = 50
# number of edges = 75
