arg(a0).
arg(a6).
arg(a1).
arg(a10).
arg(a12).
arg(a22).
arg(a23).
arg(a28).
arg(a40).
arg(a44).
arg(a2).
arg(a19).
arg(a24).
arg(a38).
arg(a3).
arg(a11).
arg(a4).
arg(a9).
arg(a5).
arg(a33).
arg(a39).
arg(a43).
arg(a17).
arg(a26).
arg(a7).
arg(a8).
arg(a15).
arg(a21).
arg(a42).
arg(a13).
arg(a27).
arg(a34).
arg(a47).
arg(a20).
arg(a30).
arg(a29).
arg(a45).
arg(a46).
arg(a18).
arg(a14).
arg(a16).
arg(a48).
arg(a36).
arg(a49).
arg(a25).
arg(a32).
arg(a41).
arg(a37).
arg(a31).
arg(a35).

att(a0,a6):-0.19.
att(a6,a17):-0.54.
att(a6,a24):-0.53.
att(a6,a26):-0.49.
att(a6,a28):-0.16.
att(a6,a40):-0.8.
att(a1,a10):-0.36.
att(a1,a12):-0.49.
att(a1,a22):-0.89.
att(a1,a23):-0.65.
att(a1,a28):-0.33.
att(a1,a40):-0.72.
att(a1,a44):-0.86.
att(a10,a43):-0.48.
att(a10,a44):-0.35.
att(a10,a47):-0.74.
att(a12,a29):-0.31.
att(a12,a43):-0.93.
att(a12,a44):-0.1.
att(a12,a45):-0.68.
att(a12,a46):-0.68.
att(a22,a23):-0.89.
att(a22,a30):-0.26.
att(a22,a39):-0.3.
att(a22,a49):-0.77.
att(a23,a26):-0.43.
att(a23,a38):-0.31.
att(a23,a39):-0.87.
att(a23,a45):-0.25.
att(a28,a41):-0.67.
att(a28,a43):-0.51.
att(a44,a46):-0.89.
att(a2,a19):-0.75.
att(a2,a24):-0.53.
att(a2,a38):-0.15.
att(a19,a29):-0.93.
att(a19,a36):-0.9.
att(a19,a38):-0.37.
att(a19,a43):-0.46.
att(a24,a39):-0.28.
att(a24,a43):-0.86.
att(a24,a44):-0.31.
att(a24,a48):-0.14.
att(a3,a11):-0.51.
att(a11,a20):-0.58.
att(a11,a22):-0.21.
att(a11,a30):-0.1.
att(a11,a39):-0.89.
att(a11,a44):-0.25.
att(a4,a9):-0.12.
att(a4,a22):-0.39.
att(a4,a24):-0.58.
att(a9,a13):-0.53.
att(a9,a22):-0.31.
att(a9,a27):-0.9.
att(a9,a34):-0.54.
att(a9,a44):-0.33.
att(a5,a33):-0.4.
att(a5,a38):-0.72.
att(a5,a39):-0.33.
att(a5,a43):-0.63.
att(a33,a39):-0.34.
att(a43,a46):-0.65.
att(a43,a49):-0.29.
att(a17,a42):-0.59.
att(a17,a47):-0.62.
att(a17,a48):-0.37.
att(a26,a28):-0.45.
att(a26,a40):-0.72.
att(a26,a45):-0.6.
att(a7,a8):-0.43.
att(a7,a15):-0.69.
att(a7,a26):-0.39.
att(a8,a11):-0.56.
att(a8,a21):-0.14.

# number of nodes = 50
# number of edges = 75
