arg(a0).
arg(a18).
arg(a1).
arg(a13).
arg(a27).
arg(a34).
arg(a2).
arg(a4).
arg(a7).
arg(a8).
arg(a14).
arg(a22).
arg(a29).
arg(a42).
arg(a43).
arg(a3).
arg(a15).
arg(a44).
arg(a48).
arg(a28).
arg(a36).
arg(a38).
arg(a39).
arg(a6).
arg(a9).
arg(a16).
arg(a19).
arg(a24).
arg(a46).
arg(a11).
arg(a20).
arg(a23).
arg(a31).
arg(a32).
arg(a17).
arg(a41).
arg(a47).
arg(a10).
arg(a33).
arg(a49).
arg(a40).
arg(a12).
arg(a21).
arg(a30).
arg(a35).
arg(a25).
arg(a37).
arg(a26).
arg(a45).

att(a0,a18):-0.8.
att(a18,a37):-0.75.
att(a18,a41):-0.13.
att(a18,a49):-0.19.
att(a1,a13):-0.16.
att(a1,a27):-0.77.
att(a1,a34):-0.46.
att(a13,a31):-0.47.
att(a13,a48):-0.9.
att(a27,a32):-0.96.
att(a27,a36):-0.61.
att(a27,a41):-0.59.
att(a2,a4):-0.62.
att(a2,a7):-0.5.
att(a2,a8):-0.17.
att(a2,a14):-0.2.
att(a2,a22):-0.63.
att(a2,a29):-0.99.
att(a2,a42):-0.8.
att(a2,a43):-0.69.
att(a4,a28):-0.68.
att(a4,a36):-0.22.
att(a4,a38):-0.16.
att(a4,a39):-0.91.
att(a7,a11):-0.1.
att(a7,a15):-0.63.
att(a7,a16):-0.3.
att(a7,a20):-0.79.
att(a7,a23):-0.26.
att(a7,a31):-0.91.
att(a7,a32):-0.32.
att(a7,a39):-0.32.
att(a7,a42):-0.25.
att(a7,a43):-0.54.
att(a8,a17):-0.87.
att(a8,a36):-0.28.
att(a8,a41):-0.63.
att(a8,a46):-0.7.
att(a8,a47):-0.11.
att(a14,a17):-0.32.
att(a14,a23):-0.7.
att(a14,a44):-0.58.
att(a14,a49):-0.96.
att(a22,a30):-0.37.
att(a22,a43):-0.39.
att(a29,a30):-0.13.
att(a29,a35):-0.59.
att(a29,a42):-0.53.
att(a29,a44):-0.91.
att(a3,a8):-0.88.
att(a3,a14):-0.35.
att(a3,a15):-0.34.
att(a3,a44):-0.97.
att(a3,a48):-0.21.
att(a15,a21):-0.22.
att(a15,a30):-0.17.
att(a15,a34):-0.34.
att(a15,a35):-0.83.
att(a48,a49):-0.13.
att(a28,a41):-0.21.
att(a28,a43):-0.27.
att(a28,a45):-0.34.
att(a28,a47):-0.46.
att(a38,a43):-0.59.
att(a38,a45):-0.43.
att(a39,a41):-0.71.
att(a39,a43):-0.7.
att(a6,a9):-0.92.
att(a6,a14):-0.16.
att(a6,a16):-0.65.
att(a6,a19):-0.79.
att(a6,a22):-0.39.
att(a6,a24):-0.8.
att(a6,a28):-0.1.
att(a6,a43):-0.86.

# number of nodes = 49
# number of edges = 75
