arg(a0).
arg(a18).
arg(a1).
arg(a7).
arg(a13).
arg(a15).
arg(a22).
arg(a44).
arg(a45).
arg(a2).
arg(a3).
arg(a11).
arg(a27).
arg(a37).
arg(a4).
arg(a14).
arg(a33).
arg(a43).
arg(a5).
arg(a24).
arg(a34).
arg(a36).
arg(a38).
arg(a6).
arg(a16).
arg(a8).
arg(a30).
arg(a40).
arg(a42).
arg(a9).
arg(a10).
arg(a19).
arg(a23).
arg(a21).
arg(a39).
arg(a48).
arg(a17).
arg(a29).
arg(a35).
arg(a41).
arg(a12).
arg(a26).
arg(a46).
arg(a32).
arg(a47).
arg(a49).
arg(a20).
arg(a31).
arg(a25).
arg(a28).

att(a0,a18):-0.1.
att(a18,a24):-0.47.
att(a1,a7):-0.85.
att(a1,a13):-0.83.
att(a1,a15):-0.81.
att(a1,a22):-0.93.
att(a1,a44):-0.63.
att(a1,a45):-0.2.
att(a7,a16):-0.32.
att(a13,a16):-0.96.
att(a13,a18):-0.9.
att(a13,a30):-0.77.
att(a15,a29):-0.35.
att(a15,a32):-0.79.
att(a15,a37):-0.12.
att(a15,a47):-0.94.
att(a15,a49):-0.95.
att(a22,a23):-1.0.
att(a22,a25):-0.36.
att(a22,a49):-0.9.
att(a44,a46):-0.37.
att(a45,a46):-0.98.
att(a2,a3):-0.99.
att(a2,a11):-0.96.
att(a2,a27):-0.92.
att(a3,a11):-0.4.
att(a3,a15):-0.79.
att(a3,a37):-0.39.
att(a11,a14):-0.67.
att(a11,a17):-0.53.
att(a11,a29):-0.76.
att(a11,a35):-0.73.
att(a11,a41):-0.87.
att(a27,a36):-0.16.
att(a27,a49):-0.66.
att(a37,a44):-0.56.
att(a4,a14):-0.22.
att(a4,a33):-0.98.
att(a4,a43):-0.89.
att(a14,a18):-0.85.
att(a14,a33):-0.19.
att(a14,a38):-0.67.
att(a14,a42):-0.69.
att(a14,a46):-0.5.
att(a33,a49):-0.42.
att(a43,a44):-0.28.
att(a43,a45):-0.38.
att(a5,a24):-0.79.
att(a5,a34):-0.15.
att(a5,a36):-0.85.
att(a5,a38):-0.42.
att(a5,a45):-0.21.
att(a24,a26):-0.47.
att(a24,a32):-0.12.
att(a34,a37):-0.7.
att(a36,a37):-0.45.
att(a38,a41):-0.43.
att(a6,a34):-0.9.
att(a16,a34):-0.53.
att(a16,a45):-0.48.
att(a16,a47):-0.66.
att(a8,a30):-0.61.
att(a8,a37):-0.69.
att(a8,a40):-0.83.
att(a8,a42):-0.56.
att(a30,a39):-0.55.
att(a40,a41):-0.85.
att(a40,a43):-0.89.
att(a42,a46):-0.56.
att(a9,a10):-0.4.
att(a9,a14):-0.59.
att(a9,a19):-0.88.
att(a9,a23):-0.99.
att(a9,a33):-0.21.
att(a10,a21):-0.14.

# number of nodes = 50
# number of edges = 75
