arg(a0).
arg(a24).
arg(a1).
arg(a2).
arg(a6).
arg(a11).
arg(a14).
arg(a15).
arg(a30).
arg(a33).
arg(a7).
arg(a17).
arg(a22).
arg(a27).
arg(a3).
arg(a12).
arg(a4).
arg(a16).
arg(a34).
arg(a46).
arg(a47).
arg(a5).
arg(a28).
arg(a32).
arg(a36).
arg(a40).
arg(a41).
arg(a13).
arg(a19).
arg(a44).
arg(a18).
arg(a21).
arg(a8).
arg(a39).
arg(a9).
arg(a20).
arg(a31).
arg(a42).
arg(a10).
arg(a25).
arg(a37).
arg(a43).
arg(a29).
arg(a38).
arg(a49).
arg(a48).
arg(a26).
arg(a23).
arg(a45).
arg(a35).

att(a0,a24):-0.55.
att(a24,a25):-0.9.
att(a24,a39):-0.81.
att(a1,a2):-0.13.
att(a1,a6):-0.39.
att(a1,a11):-0.75.
att(a1,a14):-0.56.
att(a1,a15):-0.64.
att(a1,a30):-0.2.
att(a1,a33):-0.2.
att(a2,a7):-0.33.
att(a2,a17):-0.21.
att(a2,a22):-0.19.
att(a2,a27):-0.94.
att(a6,a13):-0.17.
att(a6,a19):-0.62.
att(a6,a44):-0.52.
att(a11,a14):-0.99.
att(a11,a28):-1.0.
att(a11,a29):-0.83.
att(a11,a38):-0.13.
att(a14,a18):-0.68.
att(a14,a21):-0.17.
att(a14,a42):-0.93.
att(a14,a48):-0.5.
att(a15,a21):-0.81.
att(a15,a30):-0.66.
att(a15,a33):-0.8.
att(a30,a31):-0.53.
att(a30,a38):-0.25.
att(a33,a34):-0.51.
att(a33,a49):-0.61.
att(a7,a14):-0.49.
att(a7,a18):-0.23.
att(a7,a21):-0.41.
att(a7,a36):-0.49.
att(a17,a19):-0.64.
att(a17,a25):-0.62.
att(a17,a36):-0.54.
att(a17,a40):-0.86.
att(a17,a43):-0.31.
att(a22,a23):-0.52.
att(a3,a6):-0.44.
att(a3,a12):-0.53.
att(a3,a17):-0.5.
att(a12,a39):-0.3.
att(a12,a41):-0.35.
att(a12,a49):-0.14.
att(a4,a16):-0.67.
att(a4,a34):-0.97.
att(a4,a46):-0.58.
att(a4,a47):-0.72.
att(a16,a24):-0.86.
att(a16,a38):-0.79.
att(a16,a39):-0.16.
att(a16,a49):-0.57.
att(a5,a28):-0.9.
att(a5,a32):-0.29.
att(a5,a36):-0.38.
att(a5,a40):-0.94.
att(a5,a41):-0.92.
att(a28,a30):-0.39.
att(a28,a39):-0.32.
att(a28,a45):-0.17.
att(a32,a37):-0.47.
att(a32,a39):-0.59.
att(a36,a45):-0.53.
att(a40,a49):-0.5.
att(a13,a34):-0.56.
att(a19,a34):-0.49.

# number of nodes = 50
# number of edges = 70
