arg(a0).
arg(a4).
arg(a1).
arg(a10).
arg(a32).
arg(a37).
arg(a43).
arg(a2).
arg(a30).
arg(a42).
arg(a3).
arg(a20).
arg(a22).
arg(a27).
arg(a45).
arg(a5).
arg(a18).
arg(a21).
arg(a36).
arg(a6).
arg(a15).
arg(a25).
arg(a33).
arg(a9).
arg(a17).
arg(a40).
arg(a44).
arg(a7).
arg(a14).
arg(a16).
arg(a24).
arg(a38).
arg(a8).
arg(a11).
arg(a23).
arg(a26).
arg(a41).
arg(a29).
arg(a47).
arg(a46).
arg(a12).
arg(a28).
arg(a13).
arg(a34).
arg(a35).
arg(a48).
arg(a31).
arg(a19).
arg(a49).
arg(a39).

att(a0,a4):-0.64.
att(a4,a5):-0.52.
att(a4,a18):-0.76.
att(a4,a21):-0.85.
att(a4,a22):-0.64.
att(a4,a32):-0.38.
att(a4,a36):-0.83.
att(a1,a4):-0.71.
att(a1,a10):-0.14.
att(a1,a32):-0.65.
att(a1,a37):-0.58.
att(a1,a43):-0.47.
att(a10,a21):-0.37.
att(a10,a24):-0.5.
att(a10,a29):-0.9.
att(a10,a45):-0.47.
att(a10,a47):-0.43.
att(a32,a36):-0.52.
att(a32,a44):-0.33.
att(a2,a10):-0.32.
att(a2,a30):-0.44.
att(a2,a42):-0.79.
att(a30,a33):-0.79.
att(a30,a43):-0.64.
att(a42,a44):-0.34.
att(a3,a20):-0.94.
att(a3,a22):-0.61.
att(a3,a27):-0.92.
att(a3,a37):-0.72.
att(a3,a42):-0.35.
att(a3,a45):-0.65.
att(a20,a28):-0.73.
att(a20,a32):-0.22.
att(a20,a35):-0.25.
att(a20,a36):-0.27.
att(a20,a38):-0.44.
att(a20,a49):-0.35.
att(a22,a41):-0.97.
att(a27,a32):-0.26.
att(a27,a34):-0.17.
att(a27,a46):-0.78.
att(a5,a6):-0.61.
att(a5,a15):-0.24.
att(a5,a22):-0.25.
att(a5,a25):-0.94.
att(a5,a30):-0.85.
att(a5,a33):-0.37.
att(a18,a31):-0.67.
att(a18,a35):-0.58.
att(a18,a36):-0.36.
att(a21,a23):-0.93.
att(a21,a39):-0.16.
att(a6,a9):-0.5.
att(a6,a10):-0.14.
att(a6,a17):-0.85.
att(a6,a37):-0.16.
att(a6,a40):-0.82.
att(a6,a44):-0.53.
att(a15,a22):-0.64.
att(a15,a38):-0.68.
att(a15,a48):-0.98.
att(a25,a33):-0.49.
att(a25,a45):-0.52.
att(a9,a23):-0.36.
att(a9,a26):-0.66.
att(a9,a37):-0.48.
att(a9,a40):-0.92.
att(a9,a41):-0.17.
att(a9,a45):-0.87.
att(a17,a24):-0.95.

# number of nodes = 50
# number of edges = 70
