arg(a0).
arg(a21).
arg(a1).
arg(a2).
arg(a9).
arg(a17).
arg(a18).
arg(a45).
arg(a47).
arg(a14).
arg(a27).
arg(a31).
arg(a3).
arg(a15).
arg(a19).
arg(a29).
arg(a32).
arg(a39).
arg(a43).
arg(a48).
arg(a4).
arg(a10).
arg(a25).
arg(a5).
arg(a24).
arg(a30).
arg(a35).
arg(a36).
arg(a46).
arg(a6).
arg(a22).
arg(a40).
arg(a42).
arg(a7).
arg(a8).
arg(a49).
arg(a16).
arg(a38).
arg(a44).
arg(a20).
arg(a23).
arg(a11).
arg(a13).
arg(a12).
arg(a28).
arg(a41).
arg(a33).
arg(a26).
arg(a37).

att(a0,a21):-0.95.
att(a21,a36):-0.61.
att(a21,a40):-0.49.
att(a1,a2):-0.9.
att(a1,a9):-0.75.
att(a1,a17):-0.67.
att(a1,a18):-0.35.
att(a1,a45):-0.14.
att(a1,a47):-0.57.
att(a2,a9):-0.25.
att(a2,a14):-0.99.
att(a2,a21):-0.54.
att(a2,a27):-0.68.
att(a2,a31):-0.46.
att(a9,a16):-0.45.
att(a9,a21):-0.51.
att(a9,a38):-0.37.
att(a9,a44):-0.26.
att(a9,a46):-0.56.
att(a17,a18):-0.85.
att(a17,a21):-0.5.
att(a17,a30):-0.77.
att(a17,a32):-0.5.
att(a18,a27):-0.5.
att(a18,a38):-0.13.
att(a45,a48):-0.64.
att(a14,a16):-0.91.
att(a14,a19):-0.57.
att(a14,a36):-0.76.
att(a14,a38):-0.28.
att(a14,a46):-0.36.
att(a27,a36):-0.5.
att(a27,a38):-0.63.
att(a27,a41):-0.97.
att(a31,a44):-0.93.
att(a31,a46):-0.83.
att(a3,a15):-0.7.
att(a3,a19):-0.62.
att(a3,a29):-0.41.
att(a3,a32):-0.54.
att(a3,a39):-0.17.
att(a3,a43):-0.6.
att(a3,a48):-0.83.
att(a15,a35):-0.5.
att(a15,a46):-0.37.
att(a19,a42):-0.94.
att(a29,a37):-0.78.
att(a29,a38):-0.34.
att(a29,a46):-0.29.
att(a39,a42):-0.38.
att(a39,a43):-0.93.
att(a4,a10):-0.26.
att(a4,a25):-0.29.
att(a4,a39):-0.43.
att(a10,a14):-0.81.
att(a10,a17):-0.11.
att(a10,a20):-0.85.
att(a10,a23):-0.99.
att(a10,a31):-0.16.
att(a10,a42):-0.45.
att(a25,a28):-0.69.
att(a25,a40):-0.93.
att(a25,a46):-0.14.
att(a5,a15):-0.26.
att(a5,a24):-0.42.
att(a5,a29):-0.17.
att(a5,a30):-0.32.
att(a5,a35):-0.83.
att(a5,a36):-0.45.
att(a5,a45):-0.8.

# number of nodes = 49
# number of edges = 70
