arg(a0).
arg(a46).
arg(a1).
arg(a20).
arg(a29).
arg(a2).
arg(a8).
arg(a24).
arg(a28).
arg(a38).
arg(a42).
arg(a47).
arg(a49).
arg(a3).
arg(a11).
arg(a21).
arg(a22).
arg(a31).
arg(a45).
arg(a4).
arg(a10).
arg(a41).
arg(a5).
arg(a23).
arg(a39).
arg(a6).
arg(a7).
arg(a27).
arg(a37).
arg(a44).
arg(a17).
arg(a34).
arg(a9).
arg(a14).
arg(a48).
arg(a12).
arg(a13).
arg(a15).
arg(a43).
arg(a26).
arg(a30).
arg(a35).
arg(a40).
arg(a16).
arg(a33).
arg(a18).
arg(a36).
arg(a19).
arg(a25).
arg(a32).

att(a0,a46):-0.45.
att(a46,a48):-0.76.
att(a1,a20):-0.5.
att(a1,a29):-0.83.
att(a1,a46):-0.28.
att(a20,a26):-0.14.
att(a20,a37):-0.75.
att(a20,a47):-0.74.
att(a29,a30):-0.82.
att(a29,a40):-0.76.
att(a2,a8):-0.58.
att(a2,a24):-1.0.
att(a2,a28):-0.94.
att(a2,a29):-0.1.
att(a2,a38):-0.26.
att(a2,a42):-0.5.
att(a2,a47):-0.53.
att(a2,a49):-0.53.
att(a8,a10):-0.57.
att(a8,a17):-0.62.
att(a8,a31):-0.36.
att(a8,a34):-0.38.
att(a8,a47):-0.43.
att(a24,a26):-0.1.
att(a24,a40):-0.34.
att(a24,a43):-0.11.
att(a28,a35):-0.12.
att(a3,a11):-0.46.
att(a3,a21):-0.37.
att(a3,a22):-0.28.
att(a3,a31):-0.99.
att(a3,a45):-0.92.
att(a3,a46):-0.65.
att(a3,a49):-0.75.
att(a11,a21):-0.18.
att(a11,a23):-0.13.
att(a11,a29):-0.83.
att(a11,a34):-0.49.
att(a11,a44):-0.68.
att(a11,a48):-0.28.
att(a21,a23):-0.7.
att(a21,a33):-0.71.
att(a21,a44):-0.6.
att(a21,a45):-1.0.
att(a21,a47):-0.85.
att(a22,a42):-0.96.
att(a22,a48):-0.28.
att(a31,a41):-0.72.
att(a4,a10):-0.86.
att(a4,a41):-0.29.
att(a4,a45):-0.67.
att(a10,a17):-0.28.
att(a10,a21):-0.4.
att(a10,a34):-0.86.
att(a10,a44):-0.87.
att(a41,a43):-0.75.
att(a5,a22):-0.72.
att(a5,a23):-0.88.
att(a5,a31):-0.93.
att(a5,a39):-0.95.
att(a5,a41):-0.4.
att(a5,a45):-0.21.
att(a23,a44):-0.19.
att(a23,a49):-0.58.
att(a6,a21):-0.63.
att(a6,a39):-0.52.
att(a6,a47):-0.89.
att(a7,a27):-0.52.
att(a7,a37):-0.73.
att(a7,a44):-0.32.

# number of nodes = 50
# number of edges = 70
